\P\	WorkOrderID	ProductID	OrderQty	StockedQty	ScrappedQty	StartDate	EndDate	DueDate	ScrapReasonID	ModifiedDate\
V	32216	518	1	1	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32217	519	1	1	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32218	727	1	1	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32219	728	1	1	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32220	729	1	1	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32221	806	5	5	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32222	811	3	3	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32223	812	1	1	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32224	813	1	1	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32225	818	3	3	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32226	819	1	1	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32227	820	1	1	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32228	826	3	3	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32229	827	1	1	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32230	828	1	1	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32231	834	1	1	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32232	840	1	1	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32233	894	5	5	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32234	945	5	5	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32235	950	5	5	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32236	994	4	4	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32237	996	1	1	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32238	3	50	50	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32239	324	10	10	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32240	327	5	5	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32241	329	10	10	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32242	398	5	5	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32243	399	5	5	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32244	400	6	6	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32245	401	4	4	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32246	529	5	5	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32247	532	20	20	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32248	533	5	5	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32249	534	5	5	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32250	802	3	3	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32251	803	1	1	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32252	804	1	1	0	2013-03-23 00:00:00	2013-04-08 00:00:00	2013-04-03 00:00:00		2013-04-08 00:00:00
V	32253	316	10	10	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32254	331	10	10	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32255	350	5	5	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32256	531	5	5	0	2013-03-23 00:00:00	2013-04-02 00:00:00	2013-04-03 00:00:00		2013-04-02 00:00:00
V	32257	760	1	1	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32258	770	1	1	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32259	790	1	1	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32260	791	1	1	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32261	799	1	1	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32262	801	1	1	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32263	517	2	2	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32264	518	2	2	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32265	519	2	2	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32266	719	1	1	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32267	720	1	1	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32268	729	1	1	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32269	738	1	1	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32270	806	6	6	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32271	811	2	2	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32272	812	2	2	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32273	813	2	2	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32274	818	2	2	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32275	819	2	2	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32276	820	2	2	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32277	826	2	2	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32278	827	2	2	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32279	828	2	2	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32280	834	1	1	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32281	836	1	1	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32282	894	6	6	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32283	945	6	6	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32284	950	6	6	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32285	994	4	4	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32286	996	2	2	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32287	3	60	60	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32288	324	12	12	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32289	327	6	6	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32290	329	12	12	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32291	398	6	6	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32292	399	6	6	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32293	400	4	4	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32294	401	8	8	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32295	529	6	6	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32296	532	24	24	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32297	533	6	6	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32298	534	6	6	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32299	802	2	2	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32300	803	2	2	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32301	804	2	2	0	2013-03-24 00:00:00	2013-04-04 00:00:00	2013-04-04 00:00:00		2013-04-04 00:00:00
V	32302	316	12	12	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32303	331	12	12	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32304	350	6	6	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32305	531	6	6	0	2013-03-24 00:00:00	2013-04-03 00:00:00	2013-04-04 00:00:00		2013-04-03 00:00:00
V	32306	761	1	1	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32307	763	1	1	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32308	783	1	1	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32309	793	2	2	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32310	795	1	1	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32311	516	1	1	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32312	517	2	2	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32313	519	3	3	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32314	726	1	1	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32315	730	1	1	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32316	743	1	1	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32317	806	6	6	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32318	810	1	1	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32319	811	2	2	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32320	813	3	3	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32321	816	1	1	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32322	818	2	2	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32323	820	3	3	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32324	824	1	1	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32325	826	2	2	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32326	828	3	3	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32327	838	2	2	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32328	840	1	1	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32329	894	6	6	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32330	945	6	6	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32331	950	6	6	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32332	994	2	2	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32333	995	1	1	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32334	996	3	3	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32335	3	60	60	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32336	324	12	12	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32337	327	6	6	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32338	328	2	2	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32339	329	10	10	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32340	398	6	6	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32341	399	6	6	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32342	400	4	4	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32343	401	8	8	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32344	529	6	6	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32345	532	24	24	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32346	533	6	6	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32347	534	6	6	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32348	802	2	2	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32349	804	4	4	0	2013-03-25 00:00:00	2013-04-12 00:00:00	2013-04-05 00:00:00		2013-04-12 00:00:00
V	32350	316	12	12	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32351	331	12	12	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32352	350	6	6	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32353	531	6	6	0	2013-03-25 00:00:00	2013-04-04 00:00:00	2013-04-05 00:00:00		2013-04-04 00:00:00
V	32354	759	1	1	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32355	764	1	1	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32356	769	1	1	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32357	779	2	2	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32358	780	1	1	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32359	781	2	2	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32360	782	2	2	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32361	791	1	1	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32362	793	1	1	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32363	794	1	1	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32364	795	2	2	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32365	516	7	7	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32366	517	3	3	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32367	519	5	5	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32368	720	1	1	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32369	727	1	1	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32370	728	1	1	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32371	737	1	1	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32372	739	1	1	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32373	742	2	2	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32374	747	2	2	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32375	748	2	2	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32376	806	15	15	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32377	810	7	7	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32378	811	3	3	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32379	813	5	5	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32380	816	7	7	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32381	818	3	3	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32382	820	5	5	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32383	824	7	7	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32384	826	3	3	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32385	828	5	5	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32386	838	1	1	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32387	839	1	1	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32388	840	2	2	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32389	894	15	15	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32390	945	15	15	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32391	950	15	15	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32392	994	3	3	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32393	995	7	7	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32394	996	5	5	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32395	3	150	150	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32396	324	30	30	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32397	327	15	15	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32398	328	14	14	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32399	329	16	16	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32400	398	15	15	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32401	399	15	15	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32402	400	6	6	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32403	401	24	24	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32404	529	15	15	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32405	532	60	60	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32406	533	15	15	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32407	534	15	15	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32408	802	3	3	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32409	804	12	12	0	2013-03-26 00:00:00	2013-04-06 00:00:00	2013-04-06 00:00:00		2013-04-06 00:00:00
V	32410	316	30	30	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32411	331	30	30	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32412	350	15	15	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32413	531	15	15	0	2013-03-26 00:00:00	2013-04-05 00:00:00	2013-04-06 00:00:00		2013-04-05 00:00:00
V	32414	759	1	1	0	2013-03-27 00:00:00	2013-04-16 00:00:00	2013-04-07 00:00:00		2013-04-16 00:00:00
V	32415	760	1	1	0	2013-03-27 00:00:00	2013-04-16 00:00:00	2013-04-07 00:00:00		2013-04-16 00:00:00
V	32416	762	1	1	0	2013-03-27 00:00:00	2013-04-16 00:00:00	2013-04-07 00:00:00		2013-04-16 00:00:00
V	32417	767	1	1	0	2013-03-27 00:00:00	2013-04-16 00:00:00	2013-04-07 00:00:00		2013-04-16 00:00:00
V	32418	769	1	1	0	2013-03-27 00:00:00	2013-04-16 00:00:00	2013-04-07 00:00:00		2013-04-16 00:00:00
V	32419	779	2	2	0	2013-03-27 00:00:00	2013-04-16 00:00:00	2013-04-07 00:00:00		2013-04-16 00:00:00
V	32420	780	2	2	0	2013-03-27 00:00:00	2013-04-16 00:00:00	2013-04-07 00:00:00		2013-04-16 00:00:00
V	32421	784	1	1	0	2013-03-27 00:00:00	2013-04-16 00:00:00	2013-04-07 00:00:00		2013-04-16 00:00:00
V	32422	789	1	1	0	2013-03-27 00:00:00	2013-04-16 00:00:00	2013-04-07 00:00:00		2013-04-16 00:00:00
V	32423	790	1	1	0	2013-03-27 00:00:00	2013-04-16 00:00:00	2013-04-07 00:00:00		2013-04-16 00:00:00
V	32424	796	1	1	0	2013-03-27 00:00:00	2013-04-16 00:00:00	2013-04-07 00:00:00		2013-04-16 00:00:00
V	32425	798	1	1	0	2013-03-27 00:00:00	2013-04-16 00:00:00	2013-04-07 00:00:00		2013-04-16 00:00:00
V	32426	801	1	1	0	2013-03-27 00:00:00	2013-04-16 00:00:00	2013-04-07 00:00:00		2013-04-16 00:00:00
V	32427	516	5	5	0	2013-03-27 00:00:00	2013-04-16 00:00:00	2013-04-07 00:00:00		2013-04-16 00:00:00
V	32428	517	5	5	0	2013-03-27 00:00:00	2013-04-16 00:00:00	2013-04-07 00:00:00		2013-04-16 00:00:00
V	32429	518	2	2	0	2013-03-27 00:00:00	2013-04-16 00:00:00	2013-04-07 00:00:00		2013-04-16 00:00:00
