\P\	PurchaseOrderID	RevisionNumber	Status	EmployeeID	VendorID	ShipMethodID	OrderDate	ShipDate	SubTotal	TaxAmt	Freight	TotalDue	ModifiedDate\
V	848	4	4	260	1616	5	2013-09-08 00:00:00	2013-09-17 00:00:00	693.378	55.4702	17.3345	766.1827	2013-09-17 00:00:00
V	849	4	4	258	1492	5	2013-09-08 00:00:00	2013-09-17 00:00:00	694.1655	55.5332	17.3541	767.0528	2013-09-17 00:00:00
V	850	4	4	254	1602	5	2013-09-08 00:00:00	2013-09-17 00:00:00	1796.0355	143.6828	44.9009	1984.6192	2013-09-17 00:00:00
V	851	4	4	257	1540	4	2013-09-08 00:00:00	2013-09-17 00:00:00	463.3965	37.0717	11.5849	512.0531	2013-09-17 00:00:00
V	852	4	4	261	1628	5	2013-09-08 00:00:00	2013-09-17 00:00:00	34644.225	2771.538	866.1056	38281.8686	2013-09-17 00:00:00
V	853	4	4	251	1604	4	2013-09-08 00:00:00	2013-09-17 00:00:00	1839.5055	147.1604	45.9876	2032.6535	2013-09-17 00:00:00
V	854	4	4	253	1690	5	2013-09-08 00:00:00	2013-09-17 00:00:00	146.286	11.7029	3.6572	161.6461	2013-09-17 00:00:00
V	855	4	4	255	1566	5	2013-09-08 00:00:00	2013-09-17 00:00:00	102.564	8.2051	2.5641	113.3332	2013-09-17 00:00:00
V	856	4	4	256	1698	5	2013-09-08 00:00:00	2013-09-17 00:00:00	150.7905	12.0632	3.7698	166.6235	2013-09-17 00:00:00
V	857	4	4	259	1560	5	2013-09-09 00:00:00	2013-09-18 00:00:00	13669.425	1093.554	341.7356	15104.7146	2013-09-18 00:00:00
V	858	4	4	250	1692	5	2013-09-09 00:00:00	2013-09-18 00:00:00	16393.23	1311.4584	409.8308	18114.5192	2013-09-18 00:00:00
V	859	4	4	258	1696	5	2013-09-09 00:00:00	2013-09-18 00:00:00	39258.45	3140.676	981.4613	43380.5873	2013-09-18 00:00:00
V	860	4	4	254	1504	1	2013-09-09 00:00:00	2013-09-18 00:00:00	551.88	44.1504	13.797	609.8274	2013-09-18 00:00:00
V	861	4	4	257	1544	1	2013-09-09 00:00:00	2013-09-18 00:00:00	6987.75	559.02	174.6938	7721.4638	2013-09-18 00:00:00
V	862	4	4	261	1530	2	2013-09-09 00:00:00	2013-09-18 00:00:00	28072.275	2245.782	701.8069	31019.8639	2013-09-18 00:00:00
V	863	4	4	251	1508	1	2013-09-09 00:00:00	2013-09-18 00:00:00	37312.275	2984.982	932.8069	41230.0639	2013-09-18 00:00:00
V	864	4	4	253	1694	1	2013-09-09 00:00:00	2013-09-18 00:00:00	4215.75	337.26	105.3938	4658.4038	2013-09-18 00:00:00
V	865	4	4	255	1624	2	2013-09-09 00:00:00	2013-09-18 00:00:00	28297.5	2263.8	707.4375	31268.7375	2013-09-18 00:00:00
V	866	4	4	256	1548	2	2013-09-09 00:00:00	2013-09-18 00:00:00	59.9445	4.7956	1.4986	66.2387	2013-09-18 00:00:00
V	867	4	4	259	1598	4	2013-09-09 00:00:00	2013-09-18 00:00:00	697.41	55.7928	17.4353	770.6381	2013-09-18 00:00:00
V	868	4	4	260	1658	5	2013-09-09 00:00:00	2013-09-18 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2013-09-18 00:00:00
V	869	4	4	250	1536	4	2013-09-09 00:00:00	2013-09-18 00:00:00	636.5835	50.9267	15.9146	703.4248	2013-09-18 00:00:00
V	870	4	4	254	1568	1	2013-09-09 00:00:00	2013-09-18 00:00:00	13929.3	1114.344	348.2325	15391.8765	2013-09-18 00:00:00
V	871	5	4	257	1648	5	2013-09-09 00:00:00	2013-09-18 00:00:00	142.4115	11.3929	3.5603	157.3647	2013-09-18 00:00:00
V	872	4	4	261	1646	2	2013-09-09 00:00:00	2013-09-18 00:00:00	28794.15	2303.532	719.8538	31817.5358	2013-09-18 00:00:00
V	873	4	4	251	1672	4	2013-09-10 00:00:00	2013-09-19 00:00:00	402.255	32.1804	10.0564	444.4918	2013-09-19 00:00:00
V	874	4	4	253	1600	1	2013-09-10 00:00:00	2013-09-19 00:00:00	1276.275	102.102	31.9069	1410.2839	2013-09-19 00:00:00
V	875	4	4	255	1522	1	2013-09-10 00:00:00	2013-09-19 00:00:00	2003.925	160.314	50.0981	2214.3371	2013-09-19 00:00:00
V	876	4	4	256	1570	2	2013-09-10 00:00:00	2013-09-19 00:00:00	50860.425	4068.834	1271.5106	56200.7696	2013-09-19 00:00:00
V	877	4	4	259	1516	1	2013-09-10 00:00:00	2013-09-19 00:00:00	454.86	36.3888	11.3715	502.6203	2013-09-19 00:00:00
V	878	4	4	260	1506	5	2013-09-10 00:00:00	2013-09-19 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2013-09-19 00:00:00
V	879	4	4	258	1626	2	2013-09-10 00:00:00	2013-09-19 00:00:00	7132.125	570.57	178.3031	7880.9981	2013-09-19 00:00:00
V	880	4	4	254	1542	2	2013-09-10 00:00:00	2013-09-19 00:00:00	28343.7	2267.496	708.5925	31319.7885	2013-09-19 00:00:00
V	881	4	4	257	1610	4	2013-09-10 00:00:00	2013-09-19 00:00:00	22516.725	1801.338	562.9181	24880.9811	2013-09-19 00:00:00
V	882	4	4	261	1638	5	2013-09-10 00:00:00	2013-09-19 00:00:00	34644.225	2771.538	866.1056	38281.8686	2013-09-19 00:00:00
V	883	4	4	251	1582	4	2013-09-10 00:00:00	2013-09-19 00:00:00	409.0275	32.7222	10.2257	451.9754	2013-09-19 00:00:00
V	884	4	4	253	1510	5	2013-09-10 00:00:00	2013-09-19 00:00:00	143.0415	11.4433	3.576	158.0608	2013-09-19 00:00:00
V	885	4	4	255	1526	2	2013-09-10 00:00:00	2013-09-19 00:00:00	28199.325	2255.946	704.9831	31160.2541	2013-09-19 00:00:00
V	886	4	4	256	1644	1	2013-09-10 00:00:00	2013-09-19 00:00:00	3713.325	297.066	92.8331	4103.2241	2013-09-19 00:00:00
V	887	4	4	252	1680	4	2013-09-10 00:00:00	2013-09-19 00:00:00	19952.625	1596.21	498.8156	22047.6506	2013-09-19 00:00:00
V	888	4	4	260	1584	5	2013-09-10 00:00:00	2013-09-19 00:00:00	16340.31	1307.2248	408.5078	18056.0426	2013-09-19 00:00:00
V	889	4	4	258	1620	5	2013-09-11 00:00:00	2013-09-20 00:00:00	5711.475	456.918	142.7869	6311.1799	2013-09-20 00:00:00
V	890	5	4	254	1666	4	2013-09-11 00:00:00	2013-09-20 00:00:00	378.945	30.3156	9.4736	418.7342	2013-09-20 00:00:00
V	891	4	4	257	1592	2	2013-09-11 00:00:00	2013-09-20 00:00:00	97.965	7.8372	2.4491	108.2513	2013-09-20 00:00:00
V	892	4	4	261	1618	4	2013-09-11 00:00:00	2013-09-20 00:00:00	114.471	9.1577	2.8618	126.4905	2013-09-20 00:00:00
V	893	4	4	250	1612	4	2013-09-11 00:00:00	2013-09-20 00:00:00	132.6465	10.6117	3.3162	146.5744	2013-09-20 00:00:00
V	894	4	4	253	1586	5	2013-09-11 00:00:00	2013-09-20 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2013-09-20 00:00:00
V	895	4	4	255	1500	1	2013-09-11 00:00:00	2013-09-20 00:00:00	418.95	33.516	10.4738	462.9398	2013-09-20 00:00:00
V	896	4	4	256	1656	5	2013-09-11 00:00:00	2013-09-20 00:00:00	564.1965	45.1357	14.1049	623.4371	2013-09-20 00:00:00
V	897	4	4	259	1572	1	2013-09-11 00:00:00	2013-09-20 00:00:00	461.79	36.9432	11.5448	510.278	2013-09-20 00:00:00
V	898	4	4	260	1562	4	2013-09-11 00:00:00	2013-09-20 00:00:00	630.378	50.4302	15.7595	696.5677	2013-09-20 00:00:00
V	899	4	4	258	1662	2	2013-09-11 00:00:00	2013-09-20 00:00:00	37.0755	2.966	0.9269	40.9684	2013-09-20 00:00:00
V	900	4	4	254	1682	4	2013-09-11 00:00:00	2013-09-20 00:00:00	21558.075	1724.646	538.9519	23821.6729	2013-09-20 00:00:00
V	901	4	4	252	1686	4	2013-09-11 00:00:00	2013-09-20 00:00:00	450.1665	36.0133	11.2542	497.434	2013-09-20 00:00:00
V	902	4	4	261	1684	5	2013-09-11 00:00:00	2013-09-20 00:00:00	41048.7	3283.896	1026.2175	45358.8135	2013-09-20 00:00:00
V	903	4	4	251	1534	4	2013-09-11 00:00:00	2013-09-20 00:00:00	410.445	32.8356	10.2611	453.5417	2013-09-20 00:00:00
V	904	4	4	253	1614	4	2013-09-11 00:00:00	2013-09-20 00:00:00	273.0735	21.8459	6.8268	301.7462	2013-09-20 00:00:00
V	905	4	4	255	1638	5	2013-09-12 00:00:00	2013-09-21 00:00:00	34644.225	2771.538	866.1056	38281.8686	2013-09-21 00:00:00
V	906	4	4	256	1582	4	2013-09-12 00:00:00	2013-09-21 00:00:00	513.7965	41.1037	12.8449	567.7451	2013-09-21 00:00:00
V	907	4	4	252	1510	5	2013-09-12 00:00:00	2013-09-21 00:00:00	143.0415	11.4433	3.576	158.0608	2013-09-21 00:00:00
V	908	4	4	260	1526	2	2013-09-12 00:00:00	2013-09-21 00:00:00	28199.325	2255.946	704.9831	31160.2541	2013-09-21 00:00:00
V	909	4	4	255	1588	5	2013-09-15 00:00:00	2013-09-24 00:00:00	40471.2	3237.696	1011.78	44720.676	2013-09-24 00:00:00
V	910	4	4	256	1622	4	2013-09-15 00:00:00	2013-09-24 00:00:00	408.555	32.6844	10.2139	451.4533	2013-09-24 00:00:00
V	911	4	4	259	1632	4	2013-09-15 00:00:00	2013-09-24 00:00:00	23671.725	1893.738	591.7931	26157.2561	2013-09-24 00:00:00
V	912	5	4	260	1608	5	2013-09-15 00:00:00	2013-09-24 00:00:00	5948.25	475.86	148.7063	6572.8163	2013-09-24 00:00:00
V	913	5	4	258	1576	5	2013-09-15 00:00:00	2013-09-24 00:00:00	91117.95	7289.436	2277.9488	100685.3348	2013-09-24 00:00:00
V	914	4	4	254	1590	1	2013-09-15 00:00:00	2013-09-24 00:00:00	525	42	13.125	580.125	2013-09-24 00:00:00
V	915	4	4	257	1514	5	2013-09-15 00:00:00	2013-09-24 00:00:00	2003.6835	160.2947	50.0921	2214.0703	2013-09-24 00:00:00
V	916	4	4	261	1498	4	2013-09-15 00:00:00	2013-09-24 00:00:00	26455.275	2116.422	661.3819	29233.0789	2013-09-24 00:00:00
V	917	4	4	251	1674	2	2013-09-15 00:00:00	2013-09-24 00:00:00	944.37	75.5496	23.6093	1043.5289	2013-09-24 00:00:00
V	918	4	4	253	1652	4	2013-09-15 00:00:00	2013-09-24 00:00:00	51588.075	4127.046	1289.7019	57004.8229	2013-09-24 00:00:00
V	919	4	4	255	1578	5	2013-09-15 00:00:00	2013-09-24 00:00:00	26720.925	2137.674	668.0231	29526.6221	2013-09-24 00:00:00
V	920	4	4	256	1538	5	2013-09-15 00:00:00	2013-09-24 00:00:00	37843.575	3027.486	946.0894	41817.1504	2013-09-24 00:00:00
V	921	4	4	259	1556	4	2013-09-15 00:00:00	2013-09-24 00:00:00	25531.275	2042.502	638.2819	28212.0589	2013-09-24 00:00:00
V	922	4	4	260	1554	5	2013-09-15 00:00:00	2013-09-24 00:00:00	278.838	22.307	6.971	308.116	2013-09-24 00:00:00
V	923	4	4	258	1688	4	2013-09-15 00:00:00	2013-09-24 00:00:00	125.748	10.0598	3.1437	138.9515	2013-09-24 00:00:00
V	924	4	4	254	1580	5	2013-09-15 00:00:00	2013-09-24 00:00:00	150.7905	12.0632	3.7698	166.6235	2013-09-24 00:00:00
V	925	4	4	257	1496	5	2013-09-17 00:00:00	2013-09-26 00:00:00	2069.2665	165.5413	51.7317	2286.5395	2013-09-26 00:00:00
V	926	4	4	261	1494	2	2013-09-17 00:00:00	2013-09-26 00:00:00	8847.3	707.784	221.1825	9776.2665	2013-09-26 00:00:00
V	927	4	4	251	1650	5	2013-09-17 00:00:00	2013-09-26 00:00:00	171.0765	13.6861	4.2769	189.0395	2013-09-26 00:00:00
V	928	4	4	253	1654	4	2013-09-17 00:00:00	2013-09-26 00:00:00	20397.3	1631.784	509.9325	22539.0165	2013-09-26 00:00:00
V	929	4	4	252	1664	3	2013-09-18 00:00:00	2013-09-27 00:00:00	14628.075	1170.246	365.7019	16164.0229	2013-09-27 00:00:00
V	930	4	4	256	1678	3	2013-09-18 00:00:00	2013-09-27 00:00:00	58685.55	4694.844	1467.1388	64847.5328	2013-09-27 00:00:00
V	931	4	4	259	1616	5	2013-09-18 00:00:00	2013-09-27 00:00:00	532.287	42.583	13.3072	588.1772	2013-09-27 00:00:00
V	932	4	4	260	1492	5	2013-09-18 00:00:00	2013-09-27 00:00:00	272.7585	21.8207	6.819	301.3982	2013-09-27 00:00:00
V	933	4	4	258	1602	5	2013-09-18 00:00:00	2013-09-27 00:00:00	1796.0355	143.6828	44.9009	1984.6192	2013-09-27 00:00:00
V	934	4	4	254	1540	5	2013-09-18 00:00:00	2013-09-27 00:00:00	279.783	22.3826	6.9946	309.1602	2013-09-27 00:00:00
V	935	4	4	257	1628	5	2013-09-18 00:00:00	2013-09-27 00:00:00	34644.225	2771.538	866.1056	38281.8686	2013-09-27 00:00:00
V	936	4	4	261	1604	4	2013-09-18 00:00:00	2013-09-27 00:00:00	1839.5055	147.1604	45.9876	2032.6535	2013-09-27 00:00:00
V	937	4	4	251	1690	5	2013-09-18 00:00:00	2013-09-27 00:00:00	146.286	11.7029	3.6572	161.6461	2013-09-27 00:00:00
V	938	4	4	253	1566	5	2013-09-18 00:00:00	2013-09-27 00:00:00	102.564	8.2051	2.5641	113.3332	2013-09-27 00:00:00
V	939	4	4	255	1698	5	2013-09-18 00:00:00	2013-09-27 00:00:00	150.7905	12.0632	3.7698	166.6235	2013-09-27 00:00:00
V	940	4	4	252	1560	5	2013-09-18 00:00:00	2013-09-27 00:00:00	13669.425	1093.554	341.7356	15104.7146	2013-09-27 00:00:00
V	941	4	4	259	1692	5	2013-09-18 00:00:00	2013-09-27 00:00:00	13458.69	1076.6952	336.4673	14871.8525	2013-09-27 00:00:00
V	942	4	4	260	1696	2	2013-09-18 00:00:00	2013-09-27 00:00:00	28343.7	2267.496	708.5925	31319.7885	2013-09-27 00:00:00
V	943	4	4	258	1504	1	2013-09-18 00:00:00	2013-09-27 00:00:00	551.88	44.1504	13.797	609.8274	2013-09-27 00:00:00
V	944	4	3	250	1544	1	2013-09-18 00:00:00	2013-09-27 00:00:00	3811.5	304.92	95.2875	4211.7075	2013-09-27 00:00:00
V	945	4	4	257	1530	2	2013-09-20 00:00:00	2013-09-29 00:00:00	28072.275	2245.782	701.8069	31019.8639	2013-09-29 00:00:00
V	946	4	4	261	1508	1	2013-09-20 00:00:00	2013-09-29 00:00:00	37312.275	2984.982	932.8069	41230.0639	2013-09-29 00:00:00
V	947	4	4	251	1694	1	2013-09-20 00:00:00	2013-09-29 00:00:00	3407.25	272.58	85.1813	3765.0113	2013-09-29 00:00:00
V	948	4	4	253	1624	2	2013-09-20 00:00:00	2013-09-29 00:00:00	28297.5	2263.8	707.4375	31268.7375	2013-09-29 00:00:00
V	949	4	4	255	1548	2	2013-09-22 00:00:00	2013-10-01 00:00:00	59.9445	4.7956	1.4986	66.2387	2013-10-01 00:00:00
V	950	4	4	256	1598	4	2013-09-22 00:00:00	2013-10-01 00:00:00	117.432	9.3946	2.9358	129.7624	2013-10-01 00:00:00
V	951	4	4	259	1658	5	2013-09-22 00:00:00	2013-10-01 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2013-10-01 00:00:00
V	952	4	4	260	1536	5	2013-09-22 00:00:00	2013-10-01 00:00:00	142.632	11.4106	3.5658	157.6084	2013-10-01 00:00:00
V	953	4	4	258	1568	1	2013-09-22 00:00:00	2013-10-01 00:00:00	12300.75	984.06	307.5188	13592.3288	2013-10-01 00:00:00
V	954	4	4	254	1648	5	2013-09-22 00:00:00	2013-10-01 00:00:00	142.4115	11.3929	3.5603	157.3647	2013-10-01 00:00:00
V	955	4	4	257	1646	5	2013-09-22 00:00:00	2013-10-01 00:00:00	19236.525	1538.922	480.9131	21256.3601	2013-10-01 00:00:00
V	956	4	4	261	1672	4	2013-09-22 00:00:00	2013-10-01 00:00:00	50983.9365	4078.7149	1274.5984	56337.2498	2013-10-01 00:00:00
V	957	4	4	251	1600	1	2013-09-22 00:00:00	2013-10-01 00:00:00	1276.275	102.102	31.9069	1410.2839	2013-10-01 00:00:00
V	958	4	4	253	1522	1	2013-09-22 00:00:00	2013-10-01 00:00:00	2003.925	160.314	50.0981	2214.3371	2013-10-01 00:00:00
V	959	4	4	255	1570	2	2013-09-22 00:00:00	2013-10-01 00:00:00	50860.425	4068.834	1271.5106	56200.7696	2013-10-01 00:00:00
V	960	4	4	256	1516	1	2013-09-22 00:00:00	2013-10-01 00:00:00	454.86	36.3888	11.3715	502.6203	2013-10-01 00:00:00
V	961	4	4	259	1506	5	2013-09-22 00:00:00	2013-10-01 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2013-10-01 00:00:00
V	962	4	4	250	1626	2	2013-09-22 00:00:00	2013-10-01 00:00:00	7132.125	570.57	178.3031	7880.9981	2013-10-01 00:00:00
V	963	4	4	258	1542	2	2013-09-22 00:00:00	2013-10-01 00:00:00	28343.7	2267.496	708.5925	31319.7885	2013-10-01 00:00:00
V	964	4	4	254	1610	4	2013-09-22 00:00:00	2013-10-01 00:00:00	22516.725	1801.338	562.9181	24880.9811	2013-10-01 00:00:00
V	965	4	4	258	1644	1	2013-09-26 00:00:00	2013-10-05 00:00:00	3713.325	297.066	92.8331	4103.2241	2013-10-05 00:00:00
V	966	4	4	254	1680	5	2013-09-26 00:00:00	2013-10-05 00:00:00	63831.075	5106.486	1595.7769	70533.3379	2013-10-05 00:00:00
V	967	4	4	257	1584	5	2013-09-26 00:00:00	2013-10-05 00:00:00	16340.31	1307.2248	408.5078	18056.0426	2013-10-05 00:00:00
V	968	4	4	261	1620	5	2013-09-26 00:00:00	2013-10-05 00:00:00	5711.475	456.918	142.7869	6311.1799	2013-10-05 00:00:00
V	969	4	4	257	1638	5	2013-09-26 00:00:00	2013-10-05 00:00:00	34644.225	2771.538	866.1056	38281.8686	2013-10-05 00:00:00
V	970	4	4	261	1582	4	2013-09-26 00:00:00	2013-10-05 00:00:00	364.9275	29.1942	9.1232	403.2449	2013-10-05 00:00:00
V	971	5	4	251	1510	5	2013-09-26 00:00:00	2013-10-05 00:00:00	143.0415	11.4433	3.576	158.0608	2013-10-05 00:00:00
V	972	4	4	253	1526	2	2013-09-26 00:00:00	2013-10-05 00:00:00	28199.325	2255.946	704.9831	31160.2541	2013-10-05 00:00:00
V	973	4	4	250	1666	4	2013-09-27 00:00:00	2013-10-06 00:00:00	360.045	28.8036	9.0011	397.8497	2013-10-06 00:00:00
V	974	4	4	253	1592	2	2013-09-27 00:00:00	2013-10-06 00:00:00	97.965	7.8372	2.4491	108.2513	2013-10-06 00:00:00
V	975	5	4	255	1618	4	2013-09-27 00:00:00	2013-10-06 00:00:00	114.471	9.1577	2.8618	126.4905	2013-10-06 00:00:00
V	976	4	4	256	1612	4	2013-09-27 00:00:00	2013-10-06 00:00:00	132.6465	10.6117	3.3162	146.5744	2013-10-06 00:00:00
V	977	4	4	255	1644	1	2013-09-29 00:00:00	2013-10-08 00:00:00	3713.325	297.066	92.8331	4103.2241	2013-10-08 00:00:00
V	978	4	4	256	1680	5	2013-09-29 00:00:00	2013-10-08 00:00:00	63831.075	5106.486	1595.7769	70533.3379	2013-10-08 00:00:00
V	979	4	4	259	1584	5	2013-09-29 00:00:00	2013-10-08 00:00:00	16340.31	1307.2248	408.5078	18056.0426	2013-10-08 00:00:00
V	980	4	4	260	1620	5	2013-09-29 00:00:00	2013-10-08 00:00:00	5711.475	456.918	142.7869	6311.1799	2013-10-08 00:00:00
V	981	4	4	250	1666	4	2013-09-29 00:00:00	2013-10-08 00:00:00	235.9035	18.8723	5.8976	260.6734	2013-10-08 00:00:00
V	982	4	4	254	1592	2	2013-09-29 00:00:00	2013-10-08 00:00:00	97.965	7.8372	2.4491	108.2513	2013-10-08 00:00:00
V	983	4	4	257	1618	4	2013-09-29 00:00:00	2013-10-08 00:00:00	114.471	9.1577	2.8618	126.4905	2013-10-08 00:00:00
V	984	4	3	261	1612	4	2013-09-29 00:00:00	2013-10-08 00:00:00	132.6465	10.6117	3.3162	146.5744	2013-10-08 00:00:00
V	985	4	4	251	1586	5	2013-09-29 00:00:00	2013-10-08 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2013-10-08 00:00:00
V	986	4	4	253	1500	1	2013-09-29 00:00:00	2013-10-08 00:00:00	418.95	33.516	10.4738	462.9398	2013-10-08 00:00:00
V	987	4	4	255	1656	4	2013-09-29 00:00:00	2013-10-08 00:00:00	402.7275	32.2182	10.0682	445.0139	2013-10-08 00:00:00
V	988	4	4	256	1572	1	2013-09-29 00:00:00	2013-10-08 00:00:00	461.79	36.9432	11.5448	510.278	2013-10-08 00:00:00
V	989	4	4	259	1562	4	2013-09-29 00:00:00	2013-10-08 00:00:00	592.7985	47.4239	14.82	655.0424	2013-10-08 00:00:00
V	990	4	4	260	1662	2	2013-09-29 00:00:00	2013-10-08 00:00:00	37.0755	2.966	0.9269	40.9684	2013-10-08 00:00:00
V	991	4	4	258	1682	4	2013-09-29 00:00:00	2013-10-08 00:00:00	21558.075	1724.646	538.9519	23821.6729	2013-10-08 00:00:00
V	992	4	4	254	1686	4	2013-09-29 00:00:00	2013-10-08 00:00:00	260.1585	20.8127	6.504	287.4752	2013-10-08 00:00:00
V	993	4	4	257	1684	4	2013-09-30 00:00:00	2013-10-09 00:00:00	45172.05	3613.764	1129.3013	49915.1153	2013-10-09 00:00:00
V	994	4	3	261	1534	4	2013-09-30 00:00:00	2013-10-09 00:00:00	254.583	20.3666	6.3646	281.3142	2013-10-09 00:00:00
V	995	4	4	251	1614	4	2013-09-30 00:00:00	2013-10-09 00:00:00	390.6	31.248	9.765	431.613	2013-10-09 00:00:00
V	996	4	4	253	1588	5	2013-09-30 00:00:00	2013-10-09 00:00:00	40471.2	3237.696	1011.78	44720.676	2013-10-09 00:00:00
V	997	4	4	255	1622	4	2013-10-06 00:00:00	2013-10-15 00:00:00	389.655	31.1724	9.7414	430.5688	2013-10-15 00:00:00
V	998	4	4	256	1632	5	2013-10-06 00:00:00	2013-10-15 00:00:00	62092.8	4967.424	1552.32	68612.544	2013-10-15 00:00:00
V	999	4	4	252	1608	5	2013-10-06 00:00:00	2013-10-15 00:00:00	5948.25	475.86	148.7063	6572.8163	2013-10-15 00:00:00
V	1000	4	4	260	1576	5	2013-10-06 00:00:00	2013-10-15 00:00:00	91117.95	7289.436	2277.9488	100685.3348	2013-10-15 00:00:00
V	1001	4	4	258	1590	1	2013-10-06 00:00:00	2013-10-15 00:00:00	525	42	13.125	580.125	2013-10-15 00:00:00
V	1002	4	4	254	1514	5	2013-10-06 00:00:00	2013-10-15 00:00:00	281.8935	22.5515	7.0473	311.4923	2013-10-15 00:00:00
V	1003	4	4	257	1498	4	2013-10-06 00:00:00	2013-10-15 00:00:00	26455.275	2116.422	661.3819	29233.0789	2013-10-15 00:00:00
V	1004	4	3	261	1674	2	2013-10-06 00:00:00	2013-10-15 00:00:00	944.37	75.5496	23.6093	1043.5289	2013-10-15 00:00:00
V	1005	4	4	250	1652	4	2013-10-06 00:00:00	2013-10-15 00:00:00	51588.075	4127.046	1289.7019	57004.8229	2013-10-15 00:00:00
V	1006	4	4	253	1578	3	2013-10-06 00:00:00	2013-10-15 00:00:00	62843.55	5027.484	1571.0888	69442.1228	2013-10-15 00:00:00
V	1007	4	4	255	1538	5	2013-10-06 00:00:00	2013-10-15 00:00:00	37843.575	3027.486	946.0894	41817.1504	2013-10-15 00:00:00
V	1008	4	4	256	1556	4	2013-10-06 00:00:00	2013-10-15 00:00:00	25531.275	2042.502	638.2819	28212.0589	2013-10-15 00:00:00
V	1009	4	4	259	1554	5	2013-10-06 00:00:00	2013-10-15 00:00:00	688.086	55.0469	17.2022	760.3351	2013-10-15 00:00:00
V	1010	4	4	260	1688	4	2013-10-06 00:00:00	2013-10-15 00:00:00	125.748	10.0598	3.1437	138.9515	2013-10-15 00:00:00
V	1011	4	4	258	1580	5	2013-10-06 00:00:00	2013-10-15 00:00:00	150.7905	12.0632	3.7698	166.6235	2013-10-15 00:00:00
V	1012	4	4	254	1496	5	2013-10-06 00:00:00	2013-10-15 00:00:00	279.783	22.3826	6.9946	309.1602	2013-10-15 00:00:00
V	1013	7	4	259	1586	5	2013-10-10 00:00:00	2013-10-19 00:00:00	43878.45	3510.276	1096.9613	48485.6873	2013-10-19 00:00:00
V	1014	4	4	260	1500	1	2013-10-10 00:00:00	2013-10-19 00:00:00	418.95	33.516	10.4738	462.9398	2013-10-19 00:00:00
V	1015	4	4	258	1656	4	2013-10-10 00:00:00	2013-10-19 00:00:00	3939.012	315.121	98.4753	4352.6083	2013-10-19 00:00:00
V	1016	4	4	254	1572	1	2013-10-10 00:00:00	2013-10-19 00:00:00	461.79	36.9432	11.5448	510.278	2013-10-19 00:00:00
V	1017	4	4	252	1562	4	2013-10-10 00:00:00	2013-10-19 00:00:00	797.895	63.8316	19.9474	881.674	2013-10-19 00:00:00
V	1018	4	4	261	1662	2	2013-10-10 00:00:00	2013-10-19 00:00:00	37.0755	2.966	0.9269	40.9684	2013-10-19 00:00:00
V	1019	4	4	251	1682	4	2013-10-10 00:00:00	2013-10-19 00:00:00	21558.075	1724.646	538.9519	23821.6729	2013-10-19 00:00:00
V	1020	4	4	253	1686	4	2013-10-10 00:00:00	2013-10-19 00:00:00	422.1	33.768	10.5525	466.4205	2013-10-19 00:00:00
V	1021	4	4	255	1684	5	2013-10-10 00:00:00	2013-10-19 00:00:00	86220.75	6897.66	2155.5188	95273.9288	2013-10-19 00:00:00
V	1022	4	4	256	1534	4	2013-10-10 00:00:00	2013-10-19 00:00:00	261.1035	20.8883	6.5276	288.5194	2013-10-19 00:00:00
V	1023	4	4	259	1614	5	2013-10-10 00:00:00	2013-10-19 00:00:00	428.4	34.272	10.71	473.382	2013-10-19 00:00:00
V	1024	5	4	260	1588	5	2013-10-10 00:00:00	2013-10-19 00:00:00	40471.2	3237.696	1011.78	44720.676	2013-10-19 00:00:00
V	1025	4	4	252	1494	2	2013-10-13 00:00:00	2013-10-22 00:00:00	8847.3	707.784	221.1825	9776.2665	2013-10-22 00:00:00
V	1026	4	4	261	1650	5	2013-10-13 00:00:00	2013-10-22 00:00:00	171.0765	13.6861	4.2769	189.0395	2013-10-22 00:00:00
V	1027	4	4	251	1654	4	2013-10-13 00:00:00	2013-10-22 00:00:00	20397.3	1631.784	509.9325	22539.0165	2013-10-22 00:00:00
V	1028	4	4	253	1664	3	2013-10-13 00:00:00	2013-10-22 00:00:00	14628.075	1170.246	365.7019	16164.0229	2013-10-22 00:00:00
V	1029	4	4	255	1678	3	2013-10-13 00:00:00	2013-10-22 00:00:00	58685.55	4694.844	1467.1388	64847.5328	2013-10-22 00:00:00
V	1030	4	4	256	1616	4	2013-10-13 00:00:00	2013-10-22 00:00:00	370.755	29.6604	9.2689	409.6843	2013-10-22 00:00:00
V	1031	4	4	259	1492	4	2013-10-13 00:00:00	2013-10-22 00:00:00	501.1965	40.0957	12.5299	553.8221	2013-10-22 00:00:00
V	1032	4	4	260	1602	5	2013-10-13 00:00:00	2013-10-22 00:00:00	270.8055	21.6644	6.7701	299.24	2013-10-22 00:00:00
V	1033	4	4	258	1540	5	2013-10-13 00:00:00	2013-10-22 00:00:00	416.745	33.3396	10.4186	460.5032	2013-10-22 00:00:00
V	1034	4	4	254	1628	5	2013-10-13 00:00:00	2013-10-22 00:00:00	34644.225	2771.538	866.1056	38281.8686	2013-10-22 00:00:00
