\P\	CurrencyRateID	CurrencyRateDate	FromCurrencyCode	ToCurrencyCode	AverageRate	EndOfDayRate	ModifiedDate\
V	2360	2011-11-28 00:00:00	USD	EUR	1.0876	1.0867	2011-11-28 00:00:00
V	2361	2011-11-28 00:00:00	USD	FRF	7.1345	7.1338	2011-11-28 00:00:00
V	2362	2011-11-28 00:00:00	USD	GBP	0.6578	0.6571	2011-11-28 00:00:00
V	2363	2011-11-28 00:00:00	USD	JPY	108.5	108.467	2011-11-28 00:00:00
V	2364	2011-11-28 00:00:00	USD	MXN	9.5899	9.583	2011-11-28 00:00:00
V	2365	2011-11-28 00:00:00	USD	SAR	3.7505	3.7475	2011-11-28 00:00:00
V	2366	2011-11-28 00:00:00	USD	VEB	679.3999	679.37	2011-11-28 00:00:00
V	2367	2011-11-29 00:00:00	USD	ARS	0.9993	1.0002	2011-11-29 00:00:00
V	2368	2011-11-29 00:00:00	USD	AUD	1.7267	1.7276	2011-11-29 00:00:00
V	2369	2011-11-29 00:00:00	USD	BRL	1.839	1.848	2011-11-29 00:00:00
V	2370	2011-11-29 00:00:00	USD	CAD	1.4869	1.4931	2011-11-29 00:00:00
V	2371	2011-11-29 00:00:00	USD	CNY	8.2786	8.2795	2011-11-29 00:00:00
V	2372	2011-11-29 00:00:00	USD	DEM	2.1284	2.1284	2011-11-29 00:00:00
V	2373	2011-11-29 00:00:00	USD	EUR	1.0883	1.0888	2011-11-29 00:00:00
V	2374	2011-11-29 00:00:00	USD	FRF	7.1384	7.1394	2011-11-29 00:00:00
V	2375	2011-11-29 00:00:00	USD	GBP	0.6581	0.6582	2011-11-29 00:00:00
V	2376	2011-11-29 00:00:00	USD	JPY	108.531	108.607	2011-11-29 00:00:00
V	2377	2011-11-29 00:00:00	USD	MXN	9.5899	9.599	2011-11-29 00:00:00
V	2378	2011-11-29 00:00:00	USD	SAR	3.7505	3.7532	2011-11-29 00:00:00
V	2379	2011-11-29 00:00:00	USD	VEB	679.3999	679.4299	2011-11-29 00:00:00
V	2380	2011-11-30 00:00:00	USD	ARS	0.9998	0.9997	2011-11-30 00:00:00
V	2381	2011-11-30 00:00:00	USD	AUD	1.7424	1.7423	2011-11-30 00:00:00
V	2382	2011-11-30 00:00:00	USD	BRL	1.843	1.842	2011-11-30 00:00:00
V	2383	2011-11-30 00:00:00	USD	CAD	1.4867	1.4775	2011-11-30 00:00:00
V	2384	2011-11-30 00:00:00	USD	CNY	8.2784	8.2784	2011-11-30 00:00:00
V	2385	2011-11-30 00:00:00	USD	DEM	2.1467	2.1461	2011-11-30 00:00:00
V	2386	2011-11-30 00:00:00	USD	EUR	1.0975	1.0974	2011-11-30 00:00:00
V	2387	2011-11-30 00:00:00	USD	FRF	7.1997	7.1997	2011-11-30 00:00:00
V	2388	2011-11-30 00:00:00	USD	GBP	0.664	0.6634	2011-11-30 00:00:00
V	2389	2011-11-30 00:00:00	USD	JPY	109.498	109.455	2011-11-30 00:00:00
V	2390	2011-11-30 00:00:00	USD	MXN	9.535	9.534	2011-11-30 00:00:00
V	2391	2011-11-30 00:00:00	USD	SAR	3.7504	3.7433	2011-11-30 00:00:00
V	2392	2011-11-30 00:00:00	USD	VEB	679.5	679.45	2011-11-30 00:00:00
V	2393	2011-12-01 00:00:00	USD	ARS	0.9998	1.0003	2011-12-01 00:00:00
V	2394	2011-12-01 00:00:00	USD	AUD	1.7333	1.7339	2011-12-01 00:00:00
V	2395	2011-12-01 00:00:00	USD	BRL	1.82	1.83	2011-12-01 00:00:00
V	2396	2011-12-01 00:00:00	USD	CAD	1.4866	1.4966	2011-12-01 00:00:00
V	2397	2011-12-01 00:00:00	USD	CNY	8.278	8.2781	2011-12-01 00:00:00
V	2398	2011-12-01 00:00:00	USD	EUR	1.1089	1.1096	2011-12-01 00:00:00
V	2399	2011-12-01 00:00:00	USD	GBP	0.6695	0.6697	2011-12-01 00:00:00
V	2400	2011-12-01 00:00:00	USD	JPY	109.6029	109.7009	2011-12-01 00:00:00
V	2401	2011-12-01 00:00:00	USD	MXN	9.512	9.518	2011-12-01 00:00:00
V	2402	2011-12-01 00:00:00	USD	SAR	3.7504	3.7601	2011-12-01 00:00:00
V	2403	2011-12-01 00:00:00	USD	VEB	680.11	680.1699	2011-12-01 00:00:00
V	2404	2011-12-02 00:00:00	USD	ARS	0.9998	0.999	2011-12-02 00:00:00
V	2405	2011-12-02 00:00:00	USD	AUD	1.7593	1.7591	2011-12-02 00:00:00
V	2406	2011-12-02 00:00:00	USD	BRL	1.83	1.828	2011-12-02 00:00:00
V	2407	2011-12-02 00:00:00	USD	CAD	1.4979	1.4914	2011-12-02 00:00:00
V	2408	2011-12-02 00:00:00	USD	CNY	8.2775	8.2766	2011-12-02 00:00:00
V	2409	2011-12-02 00:00:00	USD	EUR	1.1183	1.1182	2011-12-02 00:00:00
V	2410	2011-12-02 00:00:00	USD	GBP	0.6694	0.6687	2011-12-02 00:00:00
V	2411	2011-12-02 00:00:00	USD	JPY	109.54	109.446	2011-12-02 00:00:00
V	2412	2011-12-02 00:00:00	USD	MXN	9.5434	9.5429	2011-12-02 00:00:00
V	2413	2011-12-02 00:00:00	USD	SAR	3.7509	3.7431	2011-12-02 00:00:00
V	2414	2011-12-02 00:00:00	USD	VEB	681.25	681.22	2011-12-02 00:00:00
V	2415	2011-12-03 00:00:00	USD	ARS	0.9998	1.0002	2011-12-03 00:00:00
V	2416	2011-12-03 00:00:00	USD	AUD	1.7515	1.7518	2011-12-03 00:00:00
V	2417	2011-12-03 00:00:00	USD	BRL	1.835	1.837	2011-12-03 00:00:00
V	2418	2011-12-03 00:00:00	USD	CAD	1.5002	1.5064	2011-12-03 00:00:00
V	2419	2011-12-03 00:00:00	USD	CNY	8.2781	8.2782	2011-12-03 00:00:00
V	2420	2011-12-03 00:00:00	USD	EUR	1.1192	1.1198	2011-12-03 00:00:00
V	2421	2011-12-03 00:00:00	USD	GBP	0.6745	0.6754	2011-12-03 00:00:00
V	2422	2011-12-03 00:00:00	USD	JPY	108.622	108.682	2011-12-03 00:00:00
V	2423	2011-12-03 00:00:00	USD	MXN	9.5785	9.579	2011-12-03 00:00:00
V	2424	2011-12-03 00:00:00	USD	SAR	3.7509	3.7597	2011-12-03 00:00:00
V	2425	2011-12-03 00:00:00	USD	VEB	681.3	681.38	2011-12-03 00:00:00
V	2426	2011-12-04 00:00:00	USD	ARS	0.9995	0.9986	2011-12-04 00:00:00
V	2427	2011-12-04 00:00:00	USD	AUD	1.7431	1.7423	2011-12-04 00:00:00
V	2428	2011-12-04 00:00:00	USD	BRL	1.84	1.836	2011-12-04 00:00:00
V	2429	2011-12-04 00:00:00	USD	CAD	1.4967	1.4965	2011-12-04 00:00:00
V	2430	2011-12-04 00:00:00	USD	CNY	8.2775	8.2773	2011-12-04 00:00:00
V	2431	2011-12-04 00:00:00	USD	EUR	1.1126	1.1124	2011-12-04 00:00:00
V	2432	2011-12-04 00:00:00	USD	GBP	0.672	0.6719	2011-12-04 00:00:00
V	2433	2011-12-04 00:00:00	USD	JPY	106.9719	106.904	2011-12-04 00:00:00
V	2434	2011-12-04 00:00:00	USD	MXN	9.5795	9.5719	2011-12-04 00:00:00
V	2435	2011-12-04 00:00:00	USD	SAR	3.7505	3.7423	2011-12-04 00:00:00
V	2436	2011-12-04 00:00:00	USD	VEB	681.3	681.22	2011-12-04 00:00:00
V	2437	2011-12-05 00:00:00	USD	ARS	0.9995	0.9998	2011-12-05 00:00:00
V	2438	2011-12-05 00:00:00	USD	AUD	1.7492	1.7502	2011-12-05 00:00:00
V	2439	2011-12-05 00:00:00	USD	BRL	1.84	1.848	2011-12-05 00:00:00
V	2440	2011-12-05 00:00:00	USD	CAD	1.4967	1.5002	2011-12-05 00:00:00
V	2441	2011-12-05 00:00:00	USD	CNY	8.2775	8.2779	2011-12-05 00:00:00
V	2442	2011-12-05 00:00:00	USD	EUR	1.1151	1.1153	2011-12-05 00:00:00
V	2443	2011-12-05 00:00:00	USD	GBP	0.6729	0.673	2011-12-05 00:00:00
V	2444	2011-12-05 00:00:00	USD	JPY	107.03	107.092	2011-12-05 00:00:00
V	2445	2011-12-05 00:00:00	USD	MXN	9.58	9.5869	2011-12-05 00:00:00
V	2446	2011-12-05 00:00:00	USD	SAR	3.7505	3.7534	2011-12-05 00:00:00
V	2447	2011-12-05 00:00:00	USD	VEB	681.3	681.3899	2011-12-05 00:00:00
V	2448	2011-12-06 00:00:00	USD	ARS	0.9995	0.9985	2011-12-06 00:00:00
V	2449	2011-12-06 00:00:00	USD	AUD	1.7422	1.7416	2011-12-06 00:00:00
V	2450	2011-12-06 00:00:00	USD	BRL	1.84	1.834	2011-12-06 00:00:00
V	2451	2011-12-06 00:00:00	USD	CAD	1.4975	1.4896	2011-12-06 00:00:00
V	2452	2011-12-06 00:00:00	USD	CNY	8.2775	8.2767	2011-12-06 00:00:00
V	2453	2011-12-06 00:00:00	USD	EUR	1.1158	1.1157	2011-12-06 00:00:00
V	2454	2011-12-06 00:00:00	USD	GBP	0.6726	0.6726	2011-12-06 00:00:00
V	2455	2011-12-06 00:00:00	USD	JPY	107.081	107.057	2011-12-06 00:00:00
V	2456	2011-12-06 00:00:00	USD	MXN	9.58	9.576	2011-12-06 00:00:00
V	2457	2011-12-06 00:00:00	USD	SAR	3.7505	3.7477	2011-12-06 00:00:00
V	2458	2011-12-06 00:00:00	USD	VEB	681.3	681.2699	2011-12-06 00:00:00
V	2459	2011-12-07 00:00:00	USD	ARS	0.9998	1.0004	2011-12-07 00:00:00
V	2460	2011-12-07 00:00:00	USD	AUD	1.7474	1.7477	2011-12-07 00:00:00
V	2461	2011-12-07 00:00:00	USD	BRL	1.852	1.855	2011-12-07 00:00:00
V	2462	2011-12-07 00:00:00	USD	CAD	1.4975	1.4982	2011-12-07 00:00:00
V	2463	2011-12-07 00:00:00	USD	CNY	8.2777	8.2786	2011-12-07 00:00:00
V	2464	2011-12-07 00:00:00	USD	EUR	1.1079	1.1081	2011-12-07 00:00:00
V	2465	2011-12-07 00:00:00	USD	GBP	0.6695	0.6696	2011-12-07 00:00:00
V	2466	2011-12-07 00:00:00	USD	JPY	107.074	107.08	2011-12-07 00:00:00
V	2467	2011-12-07 00:00:00	USD	MXN	9.5298	9.538	2011-12-07 00:00:00
V	2468	2011-12-07 00:00:00	USD	SAR	3.7504	3.7522	2011-12-07 00:00:00
V	2469	2011-12-07 00:00:00	USD	VEB	681.75	681.84	2011-12-07 00:00:00
V	2470	2011-12-08 00:00:00	USD	ARS	0.9998	0.9991	2011-12-08 00:00:00
V	2471	2011-12-08 00:00:00	USD	AUD	1.7408	1.7403	2011-12-08 00:00:00
V	2472	2011-12-08 00:00:00	USD	BRL	1.852	1.848	2011-12-08 00:00:00
V	2473	2011-12-08 00:00:00	USD	CAD	1.508	1.4993	2011-12-08 00:00:00
V	2474	2011-12-08 00:00:00	USD	CNY	8.2775	8.2767	2011-12-08 00:00:00
V	2475	2011-12-08 00:00:00	USD	EUR	1.1032	1.1028	2011-12-08 00:00:00
V	2476	2011-12-08 00:00:00	USD	GBP	0.6771	0.6764	2011-12-08 00:00:00
V	2477	2011-12-08 00:00:00	USD	JPY	106.5789	106.515	2011-12-08 00:00:00
V	2478	2011-12-08 00:00:00	USD	MXN	9.5487	9.5389	2011-12-08 00:00:00
V	2479	2011-12-08 00:00:00	USD	SAR	3.7505	3.7494	2011-12-08 00:00:00
V	2480	2011-12-08 00:00:00	USD	VEB	682.5099	682.47	2011-12-08 00:00:00
V	2481	2011-12-09 00:00:00	USD	ARS	0.9998	1.0006	2011-12-09 00:00:00
V	2482	2011-12-09 00:00:00	USD	AUD	1.7508	1.7516	2011-12-09 00:00:00
V	2483	2011-12-09 00:00:00	USD	BRL	1.848	1.855	2011-12-09 00:00:00
V	2484	2011-12-09 00:00:00	USD	CAD	1.5112	1.5124	2011-12-09 00:00:00
V	2485	2011-12-09 00:00:00	USD	CNY	8.2776	8.2783	2011-12-09 00:00:00
V	2486	2011-12-09 00:00:00	USD	EUR	1.1046	1.1055	2011-12-09 00:00:00
V	2487	2011-12-09 00:00:00	USD	GBP	0.6774	0.6781	2011-12-09 00:00:00
V	2488	2011-12-09 00:00:00	USD	JPY	107.93	107.986	2011-12-09 00:00:00
V	2489	2011-12-09 00:00:00	USD	MXN	9.4943	9.5039	2011-12-09 00:00:00
V	2490	2011-12-09 00:00:00	USD	SAR	3.7507	3.7534	2011-12-09 00:00:00
V	2491	2011-12-09 00:00:00	USD	VEB	683	683.07	2011-12-09 00:00:00
V	2492	2011-12-10 00:00:00	USD	ARS	0.9998	0.9989	2011-12-10 00:00:00
V	2493	2011-12-10 00:00:00	USD	AUD	1.7558	1.7555	2011-12-10 00:00:00
V	2494	2011-12-10 00:00:00	USD	BRL	1.848	1.841	2011-12-10 00:00:00
V	2495	2011-12-10 00:00:00	USD	CAD	1.5043	1.5018	2011-12-10 00:00:00
V	2496	2011-12-10 00:00:00	USD	CNY	8.2781	8.278	2011-12-10 00:00:00
V	2497	2011-12-10 00:00:00	USD	EUR	1.0967	1.0965	2011-12-10 00:00:00
V	2498	2011-12-10 00:00:00	USD	GBP	0.6798	0.6791	2011-12-10 00:00:00
V	2499	2011-12-10 00:00:00	USD	JPY	107.93	107.8529	2011-12-10 00:00:00
V	2500	2011-12-10 00:00:00	USD	MXN	9.5272	9.525	2011-12-10 00:00:00
V	2501	2011-12-10 00:00:00	USD	SAR	3.7505	3.7465	2011-12-10 00:00:00
V	2502	2011-12-10 00:00:00	USD	VEB	683.5	683.47	2011-12-10 00:00:00
V	2503	2011-12-11 00:00:00	USD	ARS	0.9992	1.0002	2011-12-11 00:00:00
V	2504	2011-12-11 00:00:00	USD	AUD	1.7434	1.7443	2011-12-11 00:00:00
V	2505	2011-12-11 00:00:00	USD	BRL	1.841	1.849	2011-12-11 00:00:00
V	2506	2011-12-11 00:00:00	USD	CAD	1.505	1.5122	2011-12-11 00:00:00
V	2507	2011-12-11 00:00:00	USD	CNY	8.2779	8.2789	2011-12-11 00:00:00
V	2508	2011-12-11 00:00:00	USD	EUR	1.0743	1.075	2011-12-11 00:00:00
V	2509	2011-12-11 00:00:00	USD	GBP	0.6705	0.6712	2011-12-11 00:00:00
V	2510	2011-12-11 00:00:00	USD	JPY	107.93	108.014	2011-12-11 00:00:00
V	2511	2011-12-11 00:00:00	USD	MXN	9.5519	9.5579	2011-12-11 00:00:00
V	2512	2011-12-11 00:00:00	USD	SAR	3.7505	3.7597	2011-12-11 00:00:00
V	2513	2011-12-11 00:00:00	USD	VEB	684	684.0199	2011-12-11 00:00:00
V	2514	2011-12-12 00:00:00	USD	ARS	0.9992	0.999	2011-12-12 00:00:00
V	2515	2011-12-12 00:00:00	USD	AUD	1.7434	1.7434	2011-12-12 00:00:00
V	2516	2011-12-12 00:00:00	USD	BRL	1.838	1.83	2011-12-12 00:00:00
V	2517	2011-12-12 00:00:00	USD	CAD	1.5027	1.5021	2011-12-12 00:00:00
V	2518	2011-12-12 00:00:00	USD	CNY	8.2779	8.2777	2011-12-12 00:00:00
V	2519	2011-12-12 00:00:00	USD	EUR	1.0696	1.0689	2011-12-12 00:00:00
V	2520	2011-12-12 00:00:00	USD	GBP	0.6702	0.6702	2011-12-12 00:00:00
V	2521	2011-12-12 00:00:00	USD	JPY	107.93	107.837	2011-12-12 00:00:00
V	2522	2011-12-12 00:00:00	USD	MXN	9.5519	9.547	2011-12-12 00:00:00
V	2523	2011-12-12 00:00:00	USD	SAR	3.7505	3.7423	2011-12-12 00:00:00
V	2524	2011-12-12 00:00:00	USD	VEB	684	683.97	2011-12-12 00:00:00
V	2525	2011-12-13 00:00:00	USD	ARS	0.9992	0.9993	2011-12-13 00:00:00
V	2526	2011-12-13 00:00:00	USD	AUD	1.7565	1.7571	2011-12-13 00:00:00
V	2527	2011-12-13 00:00:00	USD	BRL	1.838	1.841	2011-12-13 00:00:00
V	2528	2011-12-13 00:00:00	USD	CAD	1.5038	1.504	2011-12-13 00:00:00
V	2529	2011-12-13 00:00:00	USD	CNY	8.2779	8.2782	2011-12-13 00:00:00
V	2530	2011-12-13 00:00:00	USD	EUR	1.0669	1.0679	2011-12-13 00:00:00
V	2531	2011-12-13 00:00:00	USD	GBP	0.6702	0.6702	2011-12-13 00:00:00
V	2532	2011-12-13 00:00:00	USD	JPY	107.93	107.998	2011-12-13 00:00:00
V	2533	2011-12-13 00:00:00	USD	MXN	9.5519	9.5589	2011-12-13 00:00:00
V	2534	2011-12-13 00:00:00	USD	SAR	3.7505	3.7545	2011-12-13 00:00:00
V	2535	2011-12-13 00:00:00	USD	VEB	684	684.0099	2011-12-13 00:00:00
V	2536	2011-12-14 00:00:00	USD	ARS	0.9999	0.9997	2011-12-14 00:00:00
V	2537	2011-12-14 00:00:00	USD	AUD	1.7484	1.7477	2011-12-14 00:00:00
V	2538	2011-12-14 00:00:00	USD	BRL	1.838	1.828	2011-12-14 00:00:00
V	2539	2011-12-14 00:00:00	USD	CAD	1.5001	1.491	2011-12-14 00:00:00
V	2540	2011-12-14 00:00:00	USD	CNY	8.2775	8.2766	2011-12-14 00:00:00
V	2541	2011-12-14 00:00:00	USD	EUR	1.0791	1.0787	2011-12-14 00:00:00
V	2542	2011-12-14 00:00:00	USD	GBP	0.6703	0.6701	2011-12-14 00:00:00
V	2543	2011-12-14 00:00:00	USD	JPY	107.93	107.912	2011-12-14 00:00:00
V	2544	2011-12-14 00:00:00	USD	MXN	9.532	9.531	2011-12-14 00:00:00
V	2545	2011-12-14 00:00:00	USD	SAR	3.7507	3.7477	2011-12-14 00:00:00
V	2546	2011-12-14 00:00:00	USD	VEB	684	683.95	2011-12-14 00:00:00
V	2547	2011-12-15 00:00:00	USD	ARS	0.9999	1.0007	2011-12-15 00:00:00
V	2548	2011-12-15 00:00:00	USD	AUD	1.7353	1.7356	2011-12-15 00:00:00
V	2549	2011-12-15 00:00:00	USD	BRL	1.83	1.837	2011-12-15 00:00:00
V	2550	2011-12-15 00:00:00	USD	CAD	1.5059	1.5106	2011-12-15 00:00:00
V	2551	2011-12-15 00:00:00	USD	CNY	8.278	8.2784	2011-12-15 00:00:00
V	2552	2011-12-15 00:00:00	USD	EUR	1.0758	1.0765	2011-12-15 00:00:00
V	2553	2011-12-15 00:00:00	USD	GBP	0.6686	0.6691	2011-12-15 00:00:00
V	2554	2011-12-15 00:00:00	USD	JPY	107.93	107.974	2011-12-15 00:00:00
V	2555	2011-12-15 00:00:00	USD	MXN	9.5137	9.521	2011-12-15 00:00:00
V	2556	2011-12-15 00:00:00	USD	SAR	3.7507	3.7536	2011-12-15 00:00:00
V	2557	2011-12-15 00:00:00	USD	VEB	683.25	683.2599	2011-12-15 00:00:00
V	2558	2011-12-16 00:00:00	USD	ARS	0.9999	0.9997	2011-12-16 00:00:00
V	2559	2011-12-16 00:00:00	USD	AUD	1.7459	1.7457	2011-12-16 00:00:00
V	2560	2011-12-16 00:00:00	USD	BRL	1.825	1.824	2011-12-16 00:00:00
V	2561	2011-12-16 00:00:00	USD	CAD	1.4971	1.4958	2011-12-16 00:00:00
V	2562	2011-12-16 00:00:00	USD	CNY	8.2781	8.2774	2011-12-16 00:00:00
V	2563	2011-12-16 00:00:00	USD	EUR	1.0669	1.0666	2011-12-16 00:00:00
V	2564	2011-12-16 00:00:00	USD	GBP	0.6664	0.666	2011-12-16 00:00:00
V	2565	2011-12-16 00:00:00	USD	JPY	107.93	107.925	2011-12-16 00:00:00
V	2566	2011-12-16 00:00:00	USD	MXN	9.516	9.5069	2011-12-16 00:00:00
V	2567	2011-12-16 00:00:00	USD	SAR	3.7507	3.7484	2011-12-16 00:00:00
V	2568	2011-12-16 00:00:00	USD	VEB	681	680.99	2011-12-16 00:00:00
V	2569	2011-12-17 00:00:00	USD	ARS	0.9998	1.0003	2011-12-17 00:00:00
V	2570	2011-12-17 00:00:00	USD	AUD	1.7486	1.7488	2011-12-17 00:00:00
V	2571	2011-12-17 00:00:00	USD	BRL	1.821	1.824	2011-12-17 00:00:00
V	2572	2011-12-17 00:00:00	USD	CAD	1.4917	1.4963	2011-12-17 00:00:00
V	2573	2011-12-17 00:00:00	USD	CNY	8.2779	8.2784	2011-12-17 00:00:00
V	2574	2011-12-17 00:00:00	USD	EUR	1.0737	1.0746	2011-12-17 00:00:00
V	2575	2011-12-17 00:00:00	USD	GBP	0.6694	0.6699	2011-12-17 00:00:00
V	2576	2011-12-17 00:00:00	USD	JPY	107.93	108.007	2011-12-17 00:00:00
V	2577	2011-12-17 00:00:00	USD	MXN	9.525	9.534	2011-12-17 00:00:00
V	2578	2011-12-17 00:00:00	USD	SAR	3.7507	3.7542	2011-12-17 00:00:00
V	2579	2011-12-17 00:00:00	USD	VEB	680.75	680.7699	2011-12-17 00:00:00
V	2580	2011-12-18 00:00:00	USD	ARS	0.9995	0.9989	2011-12-18 00:00:00
V	2581	2011-12-18 00:00:00	USD	AUD	1.727	1.7266	2011-12-18 00:00:00
V	2582	2011-12-18 00:00:00	USD	BRL	1.801	1.798	2011-12-18 00:00:00
V	2583	2011-12-18 00:00:00	USD	CAD	1.478	1.4708	2011-12-18 00:00:00
V	2584	2011-12-18 00:00:00	USD	CNY	8.2779	8.2773	2011-12-18 00:00:00
V	2585	2011-12-18 00:00:00	USD	EUR	1.0597	1.0588	2011-12-18 00:00:00
V	2586	2011-12-18 00:00:00	USD	GBP	0.6632	0.6624	2011-12-18 00:00:00
V	2587	2011-12-18 00:00:00	USD	JPY	107.93	107.89	2011-12-18 00:00:00
V	2588	2011-12-18 00:00:00	USD	MXN	9.5419	9.537	2011-12-18 00:00:00
V	2589	2011-12-18 00:00:00	USD	SAR	3.7505	3.7496	2011-12-18 00:00:00
V	2590	2011-12-18 00:00:00	USD	VEB	679.25	679.1799	2011-12-18 00:00:00
V	2591	2011-12-19 00:00:00	USD	ARS	0.9995	1.0002	2011-12-19 00:00:00
V	2592	2011-12-19 00:00:00	USD	AUD	1.7285	1.7292	2011-12-19 00:00:00
V	2593	2011-12-19 00:00:00	USD	BRL	1.8029	1.8109	2011-12-19 00:00:00
V	2594	2011-12-19 00:00:00	USD	CAD	1.4764	1.4864	2011-12-19 00:00:00
V	2595	2011-12-19 00:00:00	USD	CNY	8.2779	8.2787	2011-12-19 00:00:00
V	2596	2011-12-19 00:00:00	USD	EUR	1.0563	1.0567	2011-12-19 00:00:00
V	2597	2011-12-19 00:00:00	USD	GBP	0.6615	0.6616	2011-12-19 00:00:00
V	2598	2011-12-19 00:00:00	USD	JPY	107.93	108.001	2011-12-19 00:00:00
V	2599	2011-12-19 00:00:00	USD	MXN	9.532	9.5389	2011-12-19 00:00:00
V	2600	2011-12-19 00:00:00	USD	SAR	3.7505	3.7566	2011-12-19 00:00:00
V	2601	2011-12-19 00:00:00	USD	VEB	679.25	679.2899	2011-12-19 00:00:00
V	2602	2011-12-20 00:00:00	USD	ARS	0.9995	0.9992	2011-12-20 00:00:00
V	2603	2011-12-20 00:00:00	USD	AUD	1.726	1.7259	2011-12-20 00:00:00
V	2604	2011-12-20 00:00:00	USD	BRL	1.8029	1.798	2011-12-20 00:00:00
V	2605	2011-12-20 00:00:00	USD	CAD	1.4771	1.4756	2011-12-20 00:00:00
V	2606	2011-12-20 00:00:00	USD	CNY	8.2779	8.2776	2011-12-20 00:00:00
V	2607	2011-12-20 00:00:00	USD	EUR	1.0572	1.0568	2011-12-20 00:00:00
V	2608	2011-12-20 00:00:00	USD	GBP	0.663	0.6627	2011-12-20 00:00:00
V	2609	2011-12-20 00:00:00	USD	JPY	107.93	107.8349	2011-12-20 00:00:00
V	2610	2011-12-20 00:00:00	USD	MXN	9.532	9.5289	2011-12-20 00:00:00
V	2611	2011-12-20 00:00:00	USD	SAR	3.7505	3.7458	2011-12-20 00:00:00
V	2612	2011-12-20 00:00:00	USD	VEB	679.25	679.23	2011-12-20 00:00:00
V	2613	2011-12-21 00:00:00	USD	ARS	0.9998	1.0006	2011-12-21 00:00:00
V	2614	2011-12-21 00:00:00	USD	AUD	1.7166	1.7175	2011-12-21 00:00:00
V	2615	2011-12-21 00:00:00	USD	BRL	1.792	1.8	2011-12-21 00:00:00
V	2616	2011-12-21 00:00:00	USD	CAD	1.4799	1.4847	2011-12-21 00:00:00
V	2617	2011-12-21 00:00:00	USD	CNY	8.2777	8.2787	2011-12-21 00:00:00
V	2618	2011-12-21 00:00:00	USD	EUR	1.0548	1.0555	2011-12-21 00:00:00
V	2619	2011-12-21 00:00:00	USD	GBP	0.6583	0.6592	2011-12-21 00:00:00
V	2620	2011-12-21 00:00:00	USD	JPY	107.93	107.935	2011-12-21 00:00:00
V	2621	2011-12-21 00:00:00	USD	MXN	9.592	9.5939	2011-12-21 00:00:00
V	2622	2011-12-21 00:00:00	USD	SAR	3.7507	3.7536	2011-12-21 00:00:00
V	2623	2011-12-21 00:00:00	USD	VEB	679.25	679.32	2011-12-21 00:00:00
V	2624	2011-12-22 00:00:00	USD	ARS	0.9998	0.9989	2011-12-22 00:00:00
V	2625	2011-12-22 00:00:00	USD	AUD	1.7014	1.7007	2011-12-22 00:00:00
V	2626	2011-12-22 00:00:00	USD	BRL	1.798	1.794	2011-12-22 00:00:00
V	2627	2011-12-22 00:00:00	USD	CAD	1.4773	1.4751	2011-12-22 00:00:00
V	2628	2011-12-22 00:00:00	USD	CNY	8.2781	8.2775	2011-12-22 00:00:00
V	2629	2011-12-22 00:00:00	USD	EUR	1.0484	1.0477	2011-12-22 00:00:00
V	2630	2011-12-22 00:00:00	USD	GBP	0.6543	0.6538	2011-12-22 00:00:00
V	2631	2011-12-22 00:00:00	USD	JPY	107.93	107.924	2011-12-22 00:00:00
V	2632	2011-12-22 00:00:00	USD	MXN	9.7643	9.755	2011-12-22 00:00:00
V	2633	2011-12-22 00:00:00	USD	SAR	3.7507	3.7412	2011-12-22 00:00:00
V	2634	2011-12-22 00:00:00	USD	VEB	679	678.9099	2011-12-22 00:00:00
V	2635	2011-12-23 00:00:00	USD	ARS	0.9998	0.9998	2011-12-23 00:00:00
V	2636	2011-12-23 00:00:00	USD	AUD	1.6879	1.6884	2011-12-23 00:00:00
V	2637	2011-12-23 00:00:00	USD	BRL	1.802	1.804	2011-12-23 00:00:00
V	2638	2011-12-23 00:00:00	USD	CAD	1.4794	1.4814	2011-12-23 00:00:00
V	2639	2011-12-23 00:00:00	USD	CNY	8.2781	8.2789	2011-12-23 00:00:00
V	2640	2011-12-23 00:00:00	USD	EUR	1.04	1.0407	2011-12-23 00:00:00
V	2641	2011-12-23 00:00:00	USD	GBP	0.657	0.6579	2011-12-23 00:00:00
V	2642	2011-12-23 00:00:00	USD	JPY	107.93	107.994	2011-12-23 00:00:00
V	2643	2011-12-23 00:00:00	USD	MXN	9.8638	9.865	2011-12-23 00:00:00
V	2644	2011-12-23 00:00:00	USD	SAR	3.7507	3.758	2011-12-23 00:00:00
V	2645	2011-12-23 00:00:00	USD	VEB	679.75	679.7899	2011-12-23 00:00:00
V	2646	2011-12-24 00:00:00	USD	ARS	0.9998	0.9988	2011-12-24 00:00:00
V	2647	2011-12-24 00:00:00	USD	AUD	1.6991	1.6986	2011-12-24 00:00:00
V	2648	2011-12-24 00:00:00	USD	BRL	1.8028	1.7969	2011-12-24 00:00:00
V	2649	2011-12-24 00:00:00	USD	CAD	1.4771	1.4742	2011-12-24 00:00:00
V	2650	2011-12-24 00:00:00	USD	CNY	8.2782	8.2775	2011-12-24 00:00:00
V	2651	2011-12-24 00:00:00	USD	EUR	1.0456	1.0447	2011-12-24 00:00:00
V	2652	2011-12-24 00:00:00	USD	GBP	0.6624	0.6623	2011-12-24 00:00:00
V	2653	2011-12-24 00:00:00	USD	JPY	107.93	107.8589	2011-12-24 00:00:00
