\P\	Pos	PersonID\
V	672853	14011
V	672950	9755
V	673046	2524
V	673142	20216
V	673239	15962
V	673336	10752
V	673433	12626
V	673530	14987
V	673627	15767
V	673724	20528
V	673821	7145
V	673917	11527
V	674014	18293
V	674111	16083
V	674208	10915
V	674305	3267
V	674401	19258
V	674498	13972
V	674595	4199
V	674691	14450
V	674788	13002
V	674885	8177
V	674981	5292
V	675077	3262
V	675173	4244
V	675269	9731
V	675365	6858
V	675461	8136
V	675557	3313
V	675653	8845
V	675749	20721
V	675846	12467
V	675943	9134
V	676039	3381
V	676135	6438
V	676231	2433
V	676327	9998
V	676423	6922
V	676519	17631
V	676616	2653
V	676712	11708
V	676809	17321
V	676906	4596
V	677002	20271
V	677099	12866
V	677196	8450
V	677292	7776
V	677388	1745
V	677484	2448
V	677580	8522
V	677676	11393
V	677773	16406
V	677870	20489
V	677967	16575
V	678064	16479
V	678161	17257
V	678258	13572
V	678355	15257
V	678452	4609
V	678548	6868
V	678644	13906
V	678741	13944
V	678838	2738
V	678934	18388
V	679031	12855
V	679128	14180
V	679225	4000
V	679321	8157
V	679417	9441
V	679513	8968
V	679609	8887
V	679705	9695
V	679801	4257
V	679897	9245
V	679993	10867
V	680090	8192
V	680186	17113
V	680283	9292
V	680379	18442
V	680476	2842
V	680572	3278
V	680668	5780
V	680764	4165
V	680860	4139
V	680956	18174
V	681053	13874
V	681150	5695
V	681246	4934
V	681342	8418
V	681438	11996
V	681535	17859
V	681632	13204
V	681729	9114
V	681825	12627
V	681922	6567
V	682018	5410
V	682114	14655
V	682211	12959
V	682308	7469
V	682404	7033
V	682500	2766
V	682596	16840
V	682693	17381
V	682790	4183
V	682886	19093
V	682983	19464
V	683080	11323
V	683177	10140
V	683274	12927
V	683371	14564
V	683468	3973
V	683564	4177
V	683660	7643
V	683756	18484
V	683853	5178
V	683949	18990
V	684046	2939
V	684142	5034
V	684238	2764
V	684334	10665
V	684431	15282
V	684528	12231
V	684625	17146
V	684722	15373
V	684819	17093
V	684916	10363
V	685013	13025
V	685110	8094
V	685206	12689
V	685303	17397
V	685400	8367
V	685496	11200
V	685593	20483
V	685690	9975
V	685786	3170
V	685882	19007
V	685979	12241
V	686076	19447
V	686173	14404
V	686270	19414
V	686367	19193
V	686464	5699
V	686560	2958
V	686656	16150
V	686753	7719
V	686849	13152
V	686946	6252
V	687042	4654
V	687138	5254
V	687234	4437
V	687330	3812
V	687426	3720
V	687522	19631
V	687619	8210
V	687715	17553
V	687812	20218
V	687909	3738
V	688005	14537
V	688102	10325
V	688199	13834
V	688296	19865
V	688393	14811
V	688490	9586
V	688586	4240
V	688682	20569
V	688779	8494
V	688875	18741
V	688972	15548
V	689069	10791
V	689166	7041
V	689262	16910
V	689359	5992
V	689455	7503
V	689551	17154
V	689648	3151
V	689744	13638
V	689841	6983
V	689937	12816
V	690034	10918
V	690131	15759
V	690228	6813
V	690324	19090
V	690421	10950
V	690518	15367
V	690615	18992
V	690712	4010
V	690808	9482
V	690904	15870
V	691001	13093
V	691098	4037
V	691194	4758
V	691290	7084
V	691386	19623
V	691483	10649
V	691580	9706
V	691676	17018
V	691773	16782
V	691870	9479
V	691966	7296
V	692062	14993
V	692159	6323
V	692255	4269
V	692351	19524
V	692448	3605
V	692544	16249
V	692641	6974
V	692737	4148
V	692833	7079
V	692929	16593
V	693026	16859
V	693123	15633
V	693220	11307
V	693317	17486
V	693414	3023
V	693510	17816
V	693607	14515
V	693704	20462
V	693801	10465
V	693898	9401
V	693994	18653
V	694091	4676
V	694187	3837
V	694283	15716
V	694380	9109
V	694476	16125
V	694573	12174
V	694670	16473
V	694767	7629
V	694863	12019
V	694960	6773
V	695056	8317
V	695152	5399
V	695248	10390
V	695345	3799
V	695441	14602
V	695538	3342
V	695634	12359
V	695731	5708
V	695827	18657
V	695924	13949
V	696021	3552
V	696117	4660
V	696213	20072
V	696310	6595
V	696406	5169
V	696502	13928
V	696599	17171
V	696696	12885
V	696793	3622
V	696889	18877
V	696986	9980
V	697082	14284
V	697179	14542
V	697276	5950
V	697372	3891
V	697468	6168
V	697564	12285
V	697661	18196
V	697758	10009
V	697855	19198
V	697952	11306
V	698049	16470
V	698146	2520
V	698242	8595
V	698338	10624
V	698435	15400
V	698532	13672
V	698629	8389
V	698725	12534
V	698822	10311
V	698919	17663
V	699016	15722
V	699113	19406
V	699210	20359
V	699307	3065
V	699403	11872
V	699500	18376
V	699597	12996
V	699694	18822
V	699791	4688
V	699887	10572
V	699984	8451
V	700080	12381
V	700177	7054
V	700273	4022
V	700369	20372
V	700466	2769
V	700562	11366
V	700659	15505
V	700756	6955
V	700852	7300
V	700948	15231
V	701045	6388
V	701141	4288
V	701237	6776
V	701333	15559
V	701430	4608
V	701526	14919
V	701623	18099
V	701720	11692
V	701817	5216
V	701913	17270
V	702010	5184
V	702106	10811
V	702203	3070
V	702299	2418
V	702395	13990
V	702492	6825
V	702588	18267
V	702685	13276
V	702782	7940
V	702878	14799
V	702975	13155
V	703072	14252
V	703169	13792
V	703266	9193
V	703362	18193
V	703459	7127
V	703555	12650
V	703652	17471
V	703749	14658
V	703846	14126
V	703943	17482
V	704040	4455
V	704136	3670
V	704232	17324
V	704329	13560
V	704426	8219
V	704522	7891
V	704618	14630
V	704715	4845
V	704811	11598
V	704908	5447
V	705004	9802
V	705100	12969
V	705197	15484
V	705294	7186
V	705390	18462
V	705487	3974
V	705583	6397
V	705679	11564
V	705776	7272
V	705872	19234
V	705969	11002
V	706066	17576
V	706163	12547
V	706260	16876
V	706357	2818
V	706454	17888
V	706552	14802
V	706650	10443
V	706747	8618
V	706843	4864
V	706939	15661
V	707037	19032
V	707134	3227
V	707230	17215
V	707327	11759
V	707424	10307
V	707521	6917
V	707617	2644
V	707714	10926
V	707811	1774
V	707907	2584
V	708004	18126
V	708101	10284
V	708199	14905
V	708297	17460
V	708394	16162
V	708491	9373
V	708587	20137
V	708685	3500
V	708782	6502
V	708878	13645
V	708975	13824
V	709072	6800
V	709168	9534
V	709264	11506
V	709361	17288
V	709458	8591
V	709554	4690
V	709650	4338
V	709746	11250
V	709843	5652
V	709939	12697
V	710036	4941
V	710132	7013
V	710228	14354
V	710325	9472
V	710421	14444
V	710518	19310
V	710615	3360
V	710711	19478
V	710808	5688
V	710904	10164
V	711001	5822
V	711097	4948
V	711193	5453
V	711289	14432
V	711386	7018
V	711482	11018
V	711579	8228
V	711675	16395
V	711772	3644
V	711868	9297
V	711964	18507
V	712061	18662
V	712158	5208
V	712254	4130
V	712350	11658
V	712447	11000
V	712544	9843
V	712640	7601
V	712736	12216
V	712833	6605
V	712929	9946
V	713025	6052
V	713121	12500
V	713218	14489
V	713315	13424
V	713412	15008
V	713509	14722
V	713607	6833
V	713704	17135
V	713802	15562
V	713899	19188
V	713996	19289
V	714094	5838
V	714191	4533
V	714287	1775
V	714384	16752
V	714482	2677
V	714579	20574
V	714676	19038
V	714773	18120
V	714870	14029
V	714967	12871
V	715065	3841
V	715161	3987
V	715258	19831
V	715355	17962
V	715452	9780
V	715549	6184
V	715645	7720
V	715741	15888
V	715839	14695
V	715936	18642
V	716033	6803
V	716129	13778
V	716226	3272
V	716322	8154
V	716418	8563
V	716514	16422
V	716611	15874
V	716708	6635
V	716804	17461
V	716901	5623
V	716997	6317
V	717093	19988
V	717190	5241
V	717286	13472
V	717383	12284
V	717480	4567
V	717576	14967
V	717673	10754
V	717771	20354
V	717869	14045
V	717966	4161
V	718062	8140
V	718159	8267
V	718255	17451
V	718352	3577
V	718449	15134
V	718546	9781
V	718642	15173
V	718740	10498
V	718837	8513
V	718934	15085
V	719031	13995
V	719129	13822
V	719226	16122
V	719323	18654
V	719421	16098
V	719518	11375
V	719615	6338
V	719712	8085
V	719808	17481
V	719905	5416
V	720001	4216
V	720097	15558
V	720194	17840
V	720291	9263
V	720387	19572
V	720484	5214
V	720581	20756
V	720678	18483
V	720775	15586
V	720872	18647
V	720970	6942
V	721066	10495
V	721163	13085
V	721260	11948
V	721357	5437
V	721453	16294
V	721551	16425
V	721648	3378
V	721744	11638
V	721842	18573
V	721940	12488
V	722037	18042
V	722134	10555
V	722231	5633
V	722328	10755
V	722425	8585
V	722522	18557
V	722620	6770
V	722717	7042
V	722814	5014
V	722910	9655
V	723006	13755
V	723104	12507
V	723201	13018
V	723298	2544
V	723394	2967
V	723490	14999
V	723588	16969
V	723685	16957
V	723782	12738
V	723879	19216
V	723977	6351
V	724074	12642
V	724171	7871
V	724268	18603
V	724365	16310
V	724463	10332
V	724561	8410
V	724658	5588
V	724755	19921
V	724852	14282
V	724949	5312
V	725045	10914
V	725143	19481
V	725241	6915
V	725338	8970
V	725434	6429
V	725530	16814
V	725627	12576
V	725724	8711
V	725820	3269
V	725916	17497
V	726014	6025
V	726111	16770
V	726208	6097
V	726304	6336
V	726400	13790
V	726497	9023
V	726593	16723
V	726691	6371
V	726787	3410
V	726883	15105
V	726981	19886
V	727079	18417
V	727177	13592
V	727275	14893
V	727372	12120
V	727469	4936
V	727566	9671
V	727662	12553
V	727759	17680
V	727856	9448
V	727952	18119
V	728050	4849
V	728146	2380
V	728242	20663
V	728339	6451
V	728435	19919
V	728532	20142
V	728630	13320
V	728727	5836
V	728823	13450
V	728920	3809
V	729016	6118
V	729112	8763
V	729208	16214
V	729305	8941
V	729401	12252
V	729498	13586
V	729595	16219
V	729692	3066
V	729788	15042
V	729885	15977
V	729982	7846
V	730078	2886
V	730174	17157
V	730271	12520
V	730368	18742
V	730465	4234
V	730561	3857
V	730657	14770
V	730754	3327
V	730850	14624
V	730948	10859
V	731046	13007
V	731144	9200
V	731241	14138
V	731338	3396
V	731435	7022
V	731531	4810
V	731628	20077
V	731726	5734
V	731823	4155
V	731920	19101
V	732018	8520
V	732114	5580
V	732211	12768
V	732308	3206
V	732404	15860
V	732502	15012
V	732600	9563
V	732696	6273
V	732792	13894
V	732889	1776
V	732985	20492
V	733082	3295
V	733178	17262
V	733276	15058
V	733373	9162
V	733469	14494
V	733566	8775
V	733662	11869
V	733759	14006
V	733856	2571
V	733952	11676
V	734049	13032
V	734146	12416
V	734243	20149
V	734340	5792
V	734436	16414
V	734533	8742
V	734629	5048
V	734725	10848
V	734822	20286
V	734919	17394
V	735016	19379
V	735113	19323
V	735210	3569
V	735306	20314
V	735403	10021
V	735500	19410
V	735597	4237
V	735693	2833
V	735789	18940
V	735886	18053
V	735983	3758
V	736079	7603
V	736176	19327
V	736273	16469
V	736370	8442
V	736467	15239
V	736565	11275
V	736662	12048
V	736759	4198
V	736855	6655
V	736951	14086
V	737048	11052
V	737146	8940
V	737242	7028
V	737338	7245
V	737434	2974
V	737530	6201
V	737627	10004
V	737724	6650
V	737820	7859
V	737917	9363
V	738013	16394
V	738110	8142
V	738206	5578
V	738302	2840
V	738398	16460
V	738495	17005
V	738593	9638
V	738690	10078
V	738788	18811
V	738886	13440
V	738984	9386
V	739080	10158
V	739177	3535
V	739274	16019
V	739372	19645
V	739470	4470
V	739567	18038
V	739665	2998
V	739761	3419
V	739857	11970
V	739955	15907
V	740052	4606
V	740149	15405
V	740246	6214
V	740342	17526
V	740440	6937
V	740537	2422
V	740634	7786
V	740730	3896
V	740827	16706
V	740924	14302
V	741021	11610
V	741118	3441
V	741214	19540
V	741311	4850
V	741407	2783
V	741503	2671
V	741599	19690
V	741697	14208
V	741795	17672
V	741892	5079
V	741988	20284
V	742085	14167
V	742182	4227
V	742278	20540
V	742375	7412
V	742471	19663
V	742568	6444
V	742665	11738
V	742762	15055
V	742859	13200
V	742956	8445
V	743052	15023
V	743149	8439
V	743245	10133
V	743343	9736
V	743439	9746
V	743535	7236
V	743631	19305
V	743728	17413
V	743826	18564
V	743924	9102
V	744020	9342
V	744116	2657
V	744212	4152
V	744308	20408
V	744405	3660
V	744501	6936
V	744597	4764
V	744694	19230
V	744791	4294
V	744887	15445
V	744985	6712
V	745081	11976
V	745179	7123
V	745275	5544
V	745372	8325
V	745468	19242
V	745566	3555
V	745662	8919
V	745758	3089
V	745854	17851
V	745951	17389
V	746048	10834
V	746145	10822
V	746243	12113
V	746340	17799
V	746437	18245
V	746534	8659
V	746631	4032
V	746728	20627
V	746825	15168
V	746923	3330
V	747019	17236
V	747116	6128
V	747212	11960
V	747310	14066
V	747407	8944
V	747503	6772
V	747599	10993
V	747696	7363
V	747792	5435
V	747888	12853
V	747985	3407
V	748081	6460
V	748177	7373
V	748273	9849
V	748369	9968
V	748465	15143
V	748562	18491
V	748659	8661
V	748755	8903
V	748851	11035
V	748948	6539
V	749044	16961
V	749141	17963
V	749238	16646
V	749335	11551
V	749432	9751
V	749528	10054
V	749625	6178
V	749721	11076
V	749818	10293
V	749915	16072
V	750012	19178
V	750109	11207
V	750206	11816
V	750303	8486
V	750399	9785
V	750495	15270
V	750592	4388
V	750688	3534
V	750784	11421
V	750881	12956
V	750978	13830
V	751075	15858
V	751172	7589
V	751268	4770
V	751364	15018
V	751461	5056
V	751557	11295
V	751654	11158
V	751751	16156
V	751848	7981
V	751944	2830
V	752040	4263
V	752136	4681
V	752232	5774
V	752328	9619
V	752424	18340
V	752521	18960
V	752618	3585
V	752714	20049
V	752811	13268
V	752908	2405
V	753004	13456
V	753101	16148
V	753198	6279
V	753294	15311
V	753391	9833
V	753487	12198
V	753584	7630
V	753680	4560
V	753776	5727
V	753872	13119
V	753969	19080
V	754066	20396
V	754163	11235
V	754260	10998
V	754357	6613
V	754453	13001
V	754550	9185
V	754646	17476
V	754743	18465
V	754841	7964
V	754938	14828
V	755035	11932
V	755132	9986
V	755228	7241
V	755324	7128
V	755420	11115
V	755517	16904
V	755614	13625
V	755712	16939
V	755810	5878
V	755906	14696
V	756003	20523
V	756100	18626
V	756197	9725
V	756294	7360
V	756390	20322
V	756487	20629
V	756584	1777
V	756680	5443
V	756776	16332
V	756874	12911
V	756971	9913
V	757068	17121
V	757165	9313
V	757261	3903
V	757357	17415
V	757454	9148
V	757550	8708
V	757647	5952
V	757744	11248
V	757841	13533
V	757939	7081
V	758035	15220
V	758133	14046
V	758230	16471
V	758327	5870
V	758423	11938
V	758520	14976
V	758618	13319
V	758716	9526
V	758812	11734
V	758910	11973
V	759007	15903
V	759104	12518
V	759201	13416
V	759299	17984
V	759397	15091
V	759494	17854
V	759591	20290
V	759688	6593
V	759785	16438
V	759883	18933
V	759980	14855
V	760077	6839
V	760174	10695
V	760271	7204
V	760367	5220
V	760463	2390
V	760559	14095
V	760657	17914
V	760755	18034
V	760852	15475
V	760949	14746
V	761046	19955
V	761143	2665
V	761239	13086
V	761336	3626
V	761432	13617
V	761529	8184
V	761625	11493
V	761722	3832
V	761818	18865
V	761915	2778
V	762011	3483
V	762107	18710
V	762204	13088
V	762301	20690
V	762398	20680
V	762495	10808
V	762592	20178
V	762689	16400
V	762786	7232
V	762882	20613
V	762979	12932
V	763076	15715
V	763173	8707
V	763269	20106
V	763366	12421
V	763463	17741
V	763560	14755
V	763657	5692
V	763753	14259
V	763850	17997
V	763947	15685
V	764044	10024
V	764141	17326
V	764238	7403
V	764334	7778
V	764430	18969
V	764527	7297
V	764623	15571
V	764720	8615
V	764816	19251
V	764913	6248
V	765009	9346
V	765105	8832
V	765201	7636
V	765297	17970
V	765394	18878
V	765491	19991
V	765588	5020
V	765684	11964
V	765781	10909
V	765878	17180
V	765975	19880
V	766072	3808
V	766168	19840
V	766265	16484
V	766362	4273
V	766458	4675
V	766554	11695
V	766651	16663
V	766748	4016
V	766844	15614
V	766941	4589
V	767037	4754
V	767133	18410
V	767230	19788
V	767327	9106
V	767423	14216
V	767520	8906
V	767616	8673
V	767712	4702
V	767808	18628
V	767905	3113
V	768001	3505
V	768097	18061
V	768194	4762
V	768290	5740
V	768386	9396
V	768482	3960
V	768578	13947
V	768675	15508
V	768772	9560
V	768868	5920
V	768964	11263
V	769061	7571
V	769157	2631
V	769253	8798
V	769349	17233
V	769446	13922
V	769543	15487
V	769640	15640
V	769737	12903
V	769834	15394
V	769931	5971
V	770027	16935
V	770124	14810
V	770221	19570
V	770318	2652
V	770414	6235
V	770510	12999
V	770607	6001
V	770703	10672
V	770800	13077
V	770897	6254
V	770993	16241
V	771090	1778
V	771186	5959
V	771282	16354
V	771379	8277
V	771475	13480
V	771572	15711
V	771669	19944
V	771766	9098
V	771862	20194
V	771959	3610
V	772055	18227
V	772152	17710
V	772249	20693
V	772346	2473
V	772442	5745
V	772538	14856
V	772635	9985
V	772731	4076
V	772827	7715
V	772923	5282
V	773019	16990
V	773116	6642
V	773212	12364
V	773309	6711
V	773405	5811
V	773501	5480
V	773597	15511
V	773694	13190
V	773791	4009
V	773887	5342
V	773983	12276
V	774080	10273
V	774177	12432
V	774274	5252
V	774370	15178
V	774467	15884
V	774564	16909
V	774661	7958
V	774757	10583
V	774854	13144
V	774951	15577
V	775048	7566
V	775144	6043
V	775240	4446
V	775336	4672
V	775432	8427
V	775528	16877
V	775625	19415
V	775722	4501
V	775818	16031
V	775915	12545
V	776012	3672
V	776108	11555
V	776205	9570
V	776301	18704
V	776398	19539
V	776495	18069
V	776592	17181
V	776689	17183
V	776786	5229
V	776882	13655
V	776979	18206
V	777076	9140
V	777172	13373
V	777269	7633
V	777365	5315
V	777461	13843
V	777558	8589
V	777654	14313
V	777751	14512
V	777848	18631
V	777945	8480
V	778041	13135
V	778138	6250
V	778234	5776
V	778330	12875
V	778427	3470
V	778523	3994
V	778619	9544
V	778715	17087
V	778812	9012
V	778908	3459
V	779004	12344
V	779101	13473
V	779198	12064
V	779295	20595
V	779392	2936
V	779488	11237
V	779585	2708
V	779681	11432
V	779778	4121
V	779874	5833
V	779970	16789
V	780067	20430
V	780164	14516
V	780261	4169
V	780357	7762
V	780453	19871
V	780550	7649
V	780646	17069
V	780743	14884
V	780840	15564
V	780937	13116
V	781034	8310
V	781130	8677
V	781226	3996
V	781322	18763
V	781419	7988
V	781515	9667
V	781611	19808
V	781708	14601
V	781805	7007
V	781901	3291
V	781997	14091
V	782094	19358
V	782191	18766
V	782288	5191
V	782384	9797
V	782480	17845
V	782577	3364
V	782673	3049
V	782769	19516
V	782866	15929
V	782963	12177
V	783060	11336
V	783157	9493
V	783253	19084
V	783350	12132
V	783447	17991
V	783544	17751
V	783641	14142
V	783738	5109
V	783834	6631
V	783930	12749
V	784027	7833
V	784123	19389
V	784220	6321
V	784316	10650
V	784413	13955
V	784510	12628
V	784607	9662
V	784703	5078
V	784799	2596
V	784895	14784
V	784992	7654
V	785088	11042
V	785185	10432
V	785282	16679
V	785379	11775
V	785476	2523
V	785572	13425
V	785669	18455
V	785766	15037
V	785863	20454
V	785960	19127
V	786057	13378
V	786154	5327
V	786250	10830
V	786347	6785
V	786443	20223
V	786540	12479
V	786637	15146
V	786734	11769
V	786831	2578
V	786927	3328
V	787023	7828
V	787119	16215
V	787216	6788
V	787312	3131
V	787408	3311
V	787504	2443
V	787600	14102
V	787697	10232
V	787794	20104
V	787891	13314
V	787988	11091
V	788085	9484
V	788181	13027
V	788278	15378
V	788375	17578
V	788472	11257
V	788569	9072
V	788665	7151
V	788761	5064
V	788857	17587
V	788954	15238
V	789051	14024
V	789148	8537
V	789244	19731
V	789341	2562
V	789437	4973
V	789533	10551
V	789630	8645
V	789726	12598
V	789823	17068
V	789920	9416
V	790016	8984
V	790112	11904
V	790209	3237
V	790305	4643
V	790401	4050
V	790497	17974
V	790594	3904
V	790690	7038
V	790786	10193
V	790883	17264
V	790980	2809
V	791076	15541
V	791173	14408
V	791270	16699
V	791367	10150
V	791464	14998
V	791561	3732
V	791657	8422
V	791753	13427
V	791850	6005
V	791946	7308
V	792042	14324
V	792139	13185
V	792236	14370
V	792333	3345
V	792429	14133
V	792526	12891
V	792623	10148
V	792720	15476
V	792817	12793
V	792914	18820
V	793011	4529
V	793107	6008
V	793203	13658
V	793300	5223
V	793396	17034
V	793493	16793
V	793590	18365
V	793687	14929
V	793784	3823
V	793880	5707
V	793976	13852
V	794073	4799
V	794169	15743
V	794266	20024
V	794363	3188
V	794459	19922
V	794556	4756
V	794652	7386
V	794748	19445
V	794845	11944
V	794942	2551
V	795038	4460
V	795134	7378
V	795230	4723
V	795326	2662
V	795422	17796
V	795519	5146
V	795615	9415
V	795711	20432
V	795808	10850
V	795905	16531
V	796002	15992
V	796099	7506
V	796195	2867
V	796291	11234
V	796388	10653
V	796485	2794
V	796581	4823
V	796677	12179
V	796774	9694
V	796870	10568
V	796967	15236
V	797064	18327
V	797161	13476
V	797258	14418
V	797355	13071
V	797452	7301
V	797548	19574
V	797645	14400
V	797742	6333
V	797838	7858
V	797934	9699
V	798030	11131
V	798127	9473
V	798223	12991
V	798320	7521
V	798416	15370
V	798513	18397
V	798610	11862
V	798707	14072
V	798804	14960
V	798901	5474
V	798997	9286
V	799093	2924
V	799189	6710
V	799285	19543
V	799382	20758
V	799479	3611
V	799575	17509
V	799672	5058
V	799768	9303
V	799864	10781
V	799961	10706
V	800058	4645
V	800154	8943
V	800250	7477
V	800346	4882
V	800442	5754
V	800538	12594
V	800635	19747
V	800732	14548
V	800829	3336
V	800925	7798
V	801021	4964
V	801117	3804
V	801213	10816
V	801310	4761
V	801406	20120
V	801503	8886
V	801599	3600
V	801695	20202
V	801792	15113
V	801889	4342
V	801985	14441
V	802082	13158
V	802179	16594
V	802276	17153
