\P\	BillOfMaterialsID	ProductAssemblyID	ComponentID	StartDate	EndDate	UnitMeasureCode	BOMLevel	PerAssemblyQty	ModifiedDate\
V	1721	777	807	2010-08-19 00:00:00		EA 	1	1.00	2010-08-05 00:00:00
V	842	777	810	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	3294	777	817	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	3380	777	825	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2832	777	894	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	1727	777	907	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	846	777	937	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	2375	777	945	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	426	777	948	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2371	777	951	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	3284	777	952	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2048	777	996	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	2485	778	516	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	463	778	745	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	1750	778	807	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	860	778	810	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	3318	778	817	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	127	778	825	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	908	778	894	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1756	778	907	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	864	778	937	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	2407	778	945	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	457	778	948	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2403	778	951	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	3307	778	952	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2072	778	996	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	532	779	516	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	1650	779	748	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3009	779	806	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	1655	779	810	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	1651	779	816	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	916	779	824	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1797	779	894	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	31	779	907	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	3240	779	936	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	375	779	945	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2310	779	948	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	2718	779	950	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	2881	779	952	2010-09-15 00:00:00	2010-11-14 00:00:00	EA 	1	2.00	2010-11-14 00:00:00
V	2715	779	952	2010-11-15 00:00:00		EA 	1	1.00	2010-11-01 00:00:00
V	2001	779	995	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	3129	780	516	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	816	780	739	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	677	780	806	2010-03-18 00:00:00	2010-05-17 00:00:00	EA 	1	2.00	2010-05-17 00:00:00
V	410	780	806	2010-05-18 00:00:00		EA 	1	1.00	2010-05-04 00:00:00
V	1233	780	810	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	818	780	816	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	2843	780	824	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	1328	780	894	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	48	780	907	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	2354	780	936	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	3022	780	945	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2747	780	948	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	1670	780	950	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	2029	780	952	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	1666	780	995	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	535	781	516	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2058	781	742	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	440	781	806	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	1254	781	810	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	839	781	816	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	919	781	824	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1801	781	894	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	2216	781	905	2010-07-08 00:00:00	2010-09-06 00:00:00	EA 	1	2.00	2010-09-06 00:00:00
V	70	781	907	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	2387	781	936	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	3043	781	945	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2908	781	948	2010-09-15 00:00:00	2010-11-14 00:00:00	EA 	1	2.00	2010-11-14 00:00:00
V	2769	781	948	2010-11-15 00:00:00		EA 	1	1.00	2010-11-01 00:00:00
V	1702	781	950	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	2052	781	952	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	1696	781	995	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	2479	782	516	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	2314	782	747	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	2016	782	806	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	800	782	810	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	796	782	816	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	524	782	824	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	898	782	894	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1221	782	907	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	1661	782	936	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	2312	782	945	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	3226	782	948	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2997	782	950	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2994	782	952	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2	782	995	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	2153	783	516	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	1675	783	743	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	2353	783	806	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	2905	783	810	2010-09-15 00:00:00	2010-11-14 00:00:00	EA 	1	2.00	2010-11-14 00:00:00
V	2754	783	810	2010-11-15 00:00:00		EA 	1	1.00	2010-11-01 00:00:00
V	404	783	816	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	3121	783	824	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2828	783	894	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	1237	783	907	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	3274	783	936	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2032	783	945	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	3019	783	948	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	812	783	950	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	35	783	952	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	807	783	995	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	2483	784	516	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	3044	784	746	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2385	784	806	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	2775	784	810	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	433	784	816	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	527	784	824	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	904	784	894	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1259	784	907	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	3298	784	936	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2056	784	945	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	3040	784	948	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	833	784	950	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	53	784	952	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	827	784	995	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	925	785	515	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	2321	785	806	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	3234	785	809	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2724	785	814	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	2725	785	816	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	3120	785	824	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2958	785	894	2010-09-15 00:00:00	2010-11-14 00:00:00	EA 	1	2.00	2010-11-14 00:00:00
V	2826	785	894	2010-11-15 00:00:00		EA 	1	1.00	2010-11-01 00:00:00
V	1663	785	907	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	1220	785	936	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	2195	785	945	2010-07-08 00:00:00	2010-09-06 00:00:00	EA 	1	2.00	2010-09-06 00:00:00
V	2010	785	945	2010-09-07 00:00:00		EA 	1	1.00	2010-08-24 00:00:00
V	14	785	948	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	369	785	950	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	364	785	952	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	3216	785	995	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2851	786	515	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	2040	786	806	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	43	786	809	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	3024	786	816	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	525	786	824	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2034	786	830	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	900	786	894	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1691	786	907	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	45	786	936	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	2342	786	945	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	398	786	948	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2900	786	950	2010-09-15 00:00:00	2010-11-14 00:00:00	EA 	1	2.00	2010-11-14 00:00:00
V	2743	786	950	2010-11-15 00:00:00		EA 	1	1.00	2010-11-01 00:00:00
V	3249	786	952	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2734	786	995	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	927	787	515	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	2064	787	806	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	63	787	809	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	3046	787	816	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	3123	787	824	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	1708	787	831	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	2961	787	894	2010-09-15 00:00:00	2010-11-14 00:00:00	EA 	1	2.00	2010-11-14 00:00:00
V	2831	787	894	2010-11-15 00:00:00		EA 	1	1.00	2010-11-01 00:00:00
V	1726	787	907	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	67	787	936	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	2374	787	945	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	425	787	948	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2765	787	950	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	3283	787	952	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2758	787	995	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	2854	788	515	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	2082	788	806	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	84	788	809	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	3068	788	816	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	529	788	824	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	3065	788	832	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	907	788	894	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1755	788	907	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	88	788	936	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	2406	788	945	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	456	788	948	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2787	788	950	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	3306	788	952	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2781	788	995	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	926	789	519	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1041	789	718	2010-05-26 00:00:00	2010-07-25 00:00:00	EA 	1	2.00	2010-07-25 00:00:00
V	817	789	718	2010-07-26 00:00:00		EA 	1	1.00	2010-07-12 00:00:00
V	1925	789	806	2010-06-19 00:00:00	2010-08-18 00:00:00	EA 	1	2.00	2010-08-18 00:00:00
V	1686	789	806	2010-08-19 00:00:00		EA 	1	1.00	2010-08-05 00:00:00
V	3271	789	813	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	405	789	820	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	3122	789	828	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2123	789	894	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	3033	789	907	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	3275	789	940	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	1228	789	945	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	40	789	948	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	2339	789	950	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	2742	789	952	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	1222	789	996	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	2853	790	519	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	2059	790	719	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	1720	790	806	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3295	790	813	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	434	790	820	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	528	790	828	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2459	790	894	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	3056	790	907	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	3299	790	940	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	1247	790	945	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	59	790	948	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	2370	790	950	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	2764	790	952	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	1239	790	996	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	930	791	519	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1739	791	720	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	1749	791	806	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3319	791	813	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	466	791	820	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	3125	791	828	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2128	791	894	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	3077	791	907	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	3322	791	940	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	1271	791	945	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	79	791	948	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	2598	791	950	2010-08-05 00:00:00	2010-10-04 00:00:00	EA 	1	2.00	2010-10-04 00:00:00
V	2402	791	950	2010-10-05 00:00:00		EA 	1	1.00	2010-09-21 00:00:00
V	2918	791	952	2010-09-15 00:00:00	2010-11-14 00:00:00	EA 	1	2.00	2010-11-14 00:00:00
V	2786	791	952	2010-11-15 00:00:00		EA 	1	1.00	2010-11-01 00:00:00
V	1261	791	996	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	933	792	519	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	3335	792	706	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	1299	792	806	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	105	792	813	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	3093	792	820	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	3127	792	828	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2132	792	894	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	500	792	907	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	107	792	940	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	1775	792	945	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3346	792	948	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2099	792	950	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	882	792	952	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1772	792	996	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	131	793	519	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	2042	793	806	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	3027	793	813	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	1232	793	820	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	1809	793	828	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	2035	793	838	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	903	793	894	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1694	793	907	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3030	793	940	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2345	793	945	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	401	793	948	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2745	793	950	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	3252	793	952	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2332	793	996	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	3387	794	519	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2066	794	806	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	3049	794	813	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	1511	794	820	2010-06-09 00:00:00	2010-08-08 00:00:00	EA 	1	2.00	2010-08-08 00:00:00
V	1253	794	820	2010-08-09 00:00:00		EA 	1	1.00	2010-07-26 00:00:00
V	1341	794	828	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	1709	794	839	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	2834	794	894	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	1729	794	907	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3053	794	940	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2377	794	945	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	428	794	948	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2767	794	950	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	3286	794	952	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2359	794	996	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	136	795	519	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	2084	795	806	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	3071	795	813	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	1276	795	820	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	1815	795	828	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3066	795	840	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	910	795	894	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1758	795	907	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3074	795	940	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2409	795	945	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	697	795	948	2010-03-18 00:00:00	2010-05-17 00:00:00	EA 	1	2.00	2010-05-17 00:00:00
V	459	795	948	2010-05-18 00:00:00		EA 	1	1.00	2010-05-04 00:00:00
V	2789	795	950	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	3309	795	952	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2393	795	996	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	3392	796	519	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	3333	796	680	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2093	796	806	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	3081	796	813	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	1286	796	820	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	1346	796	828	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	2837	796	894	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	1293	796	907	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	493	796	940	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2427	796	945	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	485	796	948	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	2802	796	950	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	3328	796	952	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2421	796	996	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	1820	797	518	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	2731	797	806	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	2320	797	812	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	1209	797	819	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	3259	797	822	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2842	797	827	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	3365	797	894	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	2023	797	907	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	29	797	939	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	792	797	945	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	373	797	948	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	1198	797	950	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	1196	797	952	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
